<<<<<<< HEAD:data/indicators/ind_conf_4/FURY_4hour_130825.csv
date,Open,High,Low,Close,Volume,aVWAP_peak_400,aVWAP_peak_365,aVWAP_peak_349,aVWAP_peak_313,aVWAP_peak_268,aVWAP_peak_267,aVWAP_peak_236,aVWAP_peak_214,aVWAP_peak_194,aVWAP_peak_167,aVWAP_peak_125,aVWAP_peak_95,aVWAP_valley_383,aVWAP_valley_354,aVWAP_valley_326,aVWAP_valley_306,aVWAP_valley_278,aVWAP_valley_250,aVWAP_valley_227,aVWAP_valley_182,aVWAP_valley_153,aVWAP_valley_117,aVWAP_valley_65,aVWAP_OB_bull_412,aVWAP_OB_bull_326,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-27 17:00:00+00:00,0.3322,0.3725,0.3322,0.3612,838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,838.0,False,False,False,False
2023-11-28 17:00:00+00:00,0.3771,0.3815,0.357,0.357,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-200.0,-3.10077519379845,False,False,False,False,828.1085271317829,False,False,False,False
2023-11-29 17:00:00+00:00,0.4126,0.4211,0.3864,0.3892,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.870129870129844,-94.80519480519477,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,-3.0527011597860705,False,False,False,False,818.3704104320653,False,False,False,False
2023-11-30 17:00:00+00:00,0.3876,0.4286,0.3876,0.4286,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.696204670973614,-72.1747144974224,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,576.0,5.924860098505187,False,False,False,False,814.6127296501728,False,False,False,False
2023-12-01 17:00:00+00:00,0.4426,0.5101,0.4397,0.4966,1489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.04925055909769,-54.88731690694058,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2065.0,37.84850567837332,False,False,False,False,825.0683462447437,False,False,False,False
2023-12-04 17:00:00+00:00,0.479,0.544,0.479,0.5388,857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.48318292179866,-41.38132999235924,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2922.0,82.56403272211946,False,False,False,False,825.56341064405,False,False,False,False
2023-12-05 17:00:00+00:00,0.5138,0.5225,0.4999,0.5069,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.40258171427287,-35.83317564936267,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2826.0,125.097923687668,False,False,False,False,814.2523500139097,False,False,False,False
2023-12-06 17:00:00+00:00,0.4988,0.5051,0.4886,0.4986,413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.6476277833108,-31.131791126541245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2413.0,160.56927370801424,False,False,False,False,808.0313833470274,False,False,False,False
2023-12-07 17:00:00+00:00,0.4829,0.4829,0.4443,0.4621,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.01968024098689,-31.131791126541245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1713.0,184.63796713889775,False,False,False,False,806.3564781788564,False,False,False,False
2023-12-08 17:00:00+00:00,0.463,0.4709,0.4562,0.4693,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.82864144154328,-29.47000281172602,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1713.0,208.33350253209312,False,False,False,False,793.854827354378,False,False,False,False
2023-12-11 17:00:00+00:00,0.4604,0.4691,0.4433,0.4665,1818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.31790017440353,-26.971657367289225,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105.0,203.47561877190563,False,False,False,False,809.7330470853178,False,False,False,False
2023-12-12 17:00:00+00:00,0.4614,0.4717,0.4432,0.4543,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.95217528796418,-25.736556945295817,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-305.0,195.5922758452094,False,False,False,False,800.2798215491113,False,False,False,False
2023-12-13 17:00:00+00:00,0.4199,0.4623,0.4149,0.4552,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.4441333333333334,,60.80796076073969,-23.603115438515395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,895.0,206.4358064522604,False,False,False,False,806.4770336181173,False,False,False,False
2023-12-14 17:00:00+00:00,0.4583,0.4583,0.4457,0.4549,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.4453952380952381,,59.33038724739523,-21.11430339346095,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,695.0,214.01044511191526,False,False,False,False,797.0742889108597,False,False,False,False
2023-12-15 17:00:00+00:00,0.4597,0.4606,0.4446,0.4526,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.4453952380952381,,57.94047405736094,-18.886933519489126,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,695.0,221.4676475132809,False,False,False,False,784.716547997513,False,False,False,False
2023-12-18 17:00:00+00:00,0.4395,0.4473,0.4355,0.4444,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.4453952380952381,,55.551372384700635,-18.126787895377543,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,695.0,228.8092343735401,False,False,False,False,772.5503999665438,False,False,False,False
2023-12-19 17:00:00+00:00,0.441,0.4535,0.441,0.4456,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.4453952380952381,,54.17073566848626,-16.68284360207622,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,695.0,236.03699818170227,False,False,False,False,760.5728743856671,False,False,False,False
2023-12-20 17:00:00+00:00,0.4456,0.4466,0.4323,0.4324,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.4435518518518519,,50.88721777940984,-16.68284360207622,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,295.0,236.95115324865264,False,False,False,False,754.9825972634086,False,False,False,False
2023-12-21 17:00:00+00:00,0.4324,0.5083,0.4324,0.4955,703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.4534330270342256,,56.60128469014931,-10.287920935856775,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,998.0,248.75036017503012,False,False,False,False,754.1766655228906,False,False,False,False
2023-12-22 17:00:00+00:00,0.532,0.532,0.495,0.495,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,0.4823772721667284,,60.3249108744734,-5.204544878331895,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,798.0,257.2658584668901,False,False,False,False,745.584779235714,False,False,False,False
