date,Open,High,Low,Close,Volume,aVWAP_peak_391,aVWAP_peak_369,aVWAP_peak_308,aVWAP_peak_263,aVWAP_peak_201,aVWAP_peak_169,aVWAP_peak_149,aVWAP_peak_114,aVWAP_peak_61,aVWAP_peak_25,aVWAP_valley_426,aVWAP_valley_382,aVWAP_valley_352,aVWAP_valley_325,aVWAP_valley_294,aVWAP_valley_275,aVWAP_valley_231,aVWAP_valley_214,aVWAP_valley_182,aVWAP_valley_117,aVWAP_valley_82,aVWAP_valley_81,aVWAP_valley_38,aVWAP_OB_bear_391,aVWAP_OB_bear_263,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-22 17:00:00+00:00,16.675,16.705,16.675,16.68,511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,511.0,False,False,False,False
2024-02-23 17:00:00+00:00,16.785,16.785,16.785,16.785,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,503.07751937984494,False,False,False,False
2024-02-26 17:00:00+00:00,16.715,16.715,16.7,16.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.11214953271023,-5.607476635514182,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1.0,-0.015503875968992248,False,False,False,False,495.2933717925605,False,False,False,False
2024-02-27 17:00:00+00:00,16.7,16.725,16.685,16.725,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.68458808403363,-5.607476635514182,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,199.0,3.070007812030527,False,False,False,False,490.7151799818231,False,False,False,False
2024-02-28 17:00:00+00:00,16.79,16.79,16.715,16.73,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.47434171538686,-5.607476635514182,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,399.0,9.208457303316877,False,False,False,False,486.2079678890816,False,False,False,False
2024-02-29 17:00:00+00:00,16.73,16.73,16.73,16.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.000844136289,-5.607476635514182,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,399.0,15.251737035048398,False,False,False,False,478.6698598597935,False,False,False,False
2024-03-01 17:00:00+00:00,16.795,16.85,16.795,16.85,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.00473421319525,-5.607476635514182,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,670.0,25.40287289497013,False,False,False,False,475.45017211002926,False,False,False,False
2024-03-04 17:00:00+00:00,16.885,16.895,16.87,16.885,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.61665394573171,-5.607476635514182,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1288.0,44.97802215241245,False,False,False,False,477.66024696103653,False,False,False,False
2024-03-05 17:00:00+00:00,16.915,16.915,16.9,16.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.39386550592147,-0.572842164803518,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1388.0,65.8000683205921,False,False,False,False,471.8050493337336,False,False,False,False
2024-03-06 17:00:00+00:00,16.935,16.935,16.91,16.91,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.49401619775992,4.052406882514234,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1489.0,87.86518354042788,False,False,False,False,466.05613384018733,False,False,False,False
2024-03-07 17:00:00+00:00,17.015,17.02,17.015,17.02,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.80322307339958,9.66442039070651,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1523.0,110.11533573359954,False,False,False,False,459.3575891294867,False,False,False,False
2024-03-08 17:00:00+00:00,17.0,17.0,17.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.01138052683635,12.251110450940992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1523.0,132.02052432687705,False,False,False,False,452.23576604220784,False,False,False,False
2024-03-11 17:00:00+00:00,17.07,17.07,17.07,17.07,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.30368170344538,15.76685318127548,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1700.0,156.33028363963865,False,False,False,False,447.9685448632589,False,False,False,False
2024-03-12 17:00:00+00:00,17.085,17.085,17.075,17.075,1775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.23734364762795,18.77162466631087,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3475.0,207.78252730414036,False,False,False,False,468.5426759506502,False,False,False,False
2024-03-13 17:00:00+00:00,17.165,17.165,17.165,17.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.93645880202249,22.284967170664444,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3475.0,258.4370617645413,False,False,False,False,461.2784484165316,False,False,False,False
2024-03-14 17:00:00+00:00,16.915,16.915,16.835,16.835,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.861666666666665,,72.767360285122,22.284967170664444,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3184.0,303.7946266984244,False,False,False,False,458.63847247208923,False,False,False,False
2024-03-15 17:00:00+00:00,16.835,16.835,16.835,16.835,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.861666666666665,,63.32129460718833,27.802924633024517,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3184.0,348.4489735713171,False,False,False,False,451.5277984802739,False,False,False,False
2024-03-18 17:00:00+00:00,16.97,16.97,16.97,16.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.861666666666665,,60.8824327723078,25.131335756288976,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3184.0,392.411004988816,False,False,False,False,444.52736749608357,False,False,False,False
