date,Open,High,Low,Close,Volume,aVWAP_peak_887,aVWAP_peak_847,aVWAP_peak_822,aVWAP_peak_792,aVWAP_peak_767,aVWAP_peak_695,aVWAP_peak_653,aVWAP_peak_621,aVWAP_peak_592,aVWAP_peak_569,aVWAP_peak_489,aVWAP_peak_468,aVWAP_peak_421,aVWAP_peak_395,aVWAP_peak_350,aVWAP_peak_329,aVWAP_peak_262,aVWAP_peak_195,aVWAP_peak_156,aVWAP_peak_112,aVWAP_peak_91,aVWAP_peak_53,aVWAP_peak_21,aVWAP_valley_879,aVWAP_valley_840,aVWAP_valley_805,aVWAP_valley_779,aVWAP_valley_725,aVWAP_valley_684,aVWAP_valley_636,aVWAP_valley_608,aVWAP_valley_582,aVWAP_valley_528,aVWAP_valley_499,aVWAP_valley_474,aVWAP_valley_456,aVWAP_valley_426,aVWAP_valley_403,aVWAP_valley_366,aVWAP_valley_344,aVWAP_valley_299,aVWAP_valley_279,aVWAP_valley_247,aVWAP_valley_209,aVWAP_valley_171,aVWAP_valley_170,aVWAP_valley_102,aVWAP_valley_72,aVWAP_valley_41,aVWAP_OB_bull_725,aVWAP_OB_bull_171,aVWAP_OB_bear_847,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,85.63,86.21,85.63,86.06,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,232.0,False,False,False,False
2025-04-14 15:00:00+00:00,86.06,86.14,85.3,85.3,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-189.0,-2.9302325581395348,False,False,False,False,231.33333333333331,False,False,False,False
2025-04-14 16:00:00+00:00,85.3,85.75,85.3,85.38,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.529411764705794,-55.29411764705869,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98.0,-4.404182440959077,False,False,False,False,229.15762273901805,False,False,False,False
2025-04-14 17:00:00+00:00,85.705,85.985,85.47,85.985,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.00682638511612,-40.111503312218815,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,229.0,-0.7855129457504084,False,False,False,False,230.67455882058368,False,False,False,False
2025-04-14 18:00:00+00:00,85.89,86.035,85.605,86.035,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.653483603731942,-30.053450810336273,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,486.0,6.761549270462776,False,False,False,False,231.08270519545835,False,False,False,False
2025-04-14 19:00:00+00:00,86.25,86.325,85.955,85.98,991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.50885232701049,-24.43204860153215,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-505.0,-1.1727383151257937,False,False,False,False,242.86436868080008,False,False,False,False
2025-04-15 14:00:00+00:00,86.485,86.745,86.32,86.73,1152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.96390128616973,-14.394607070410757,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,647.0,8.876451426193986,False,False,False,False,256.9594947477644,False,False,False,False
2025-04-15 15:00:00+00:00,86.73,86.88,86.505,86.635,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.191089877781366,-9.123065757641285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-279.0,4.413250628888654,False,False,False,False,267.33221575942696,False,False,False,False
2025-04-15 16:00:00+00:00,86.73,86.77,86.37,86.53,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.8027274301001,-6.771639993596509,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-855.0,-8.910985814970086,False,False,False,False,272.11776280191646,False,False,False,False
2025-04-15 17:00:00+00:00,86.36,86.53,86.17,86.225,1207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.696567764198015,-6.771639993596509,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2062.0,-40.74182324419536,False,False,False,False,286.61206105304956,False,False,False,False
