date,Open,High,Low,Close,Volume,aVWAP_peak_421,aVWAP_peak_364,aVWAP_peak_363,aVWAP_peak_328,aVWAP_peak_292,aVWAP_peak_275,aVWAP_peak_207,aVWAP_peak_177,aVWAP_peak_161,aVWAP_peak_140,aVWAP_peak_111,aVWAP_peak_87,aVWAP_peak_70,aVWAP_peak_28,aVWAP_valley_425,aVWAP_valley_390,aVWAP_valley_351,aVWAP_valley_301,aVWAP_valley_283,aVWAP_valley_247,aVWAP_valley_186,aVWAP_valley_149,aVWAP_valley_127,aVWAP_valley_96,aVWAP_valley_59,aVWAP_valley_24,aVWAP_OB_bull_390,aVWAP_OB_bull_301,aVWAP_OB_bull_96,aVWAP_OB_bear_292,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-12 17:00:00+00:00,24.54,25.445,24.54,25.445,820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,820.0,False,False,False,False
2024-02-13 17:00:00+00:00,24.085,24.39,23.3,24.0,1553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1553.0,-24.07751937984496,False,False,False,False,831.3643410852712,False,False,False,False
2024-02-14 17:00:00+00:00,24.08,24.34,24.03,24.14,810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.276131045241821,-54.91419656786273,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-743.0,-35.22360435070007,False,False,False,False,831.0331109909259,False,False,False,False
2024-02-15 17:00:00+00:00,24.4,24.84,24.35,24.64,847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,13.969352287302742,-44.96268434548372,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104.0,-33.065098856890764,False,False,False,False,831.2806596577333,False,False,False,False
2024-02-16 17:00:00+00:00,24.74,24.74,24.49,24.575,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.629619441746662,-39.085856213769155,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15.0,-32.785019804845945,False,False,False,False,820.2375486552878,False,False,False,False
2024-02-19 17:00:00+00:00,24.575,24.575,24.575,24.575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.069797544709274,-35.20247786942896,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15.0,-32.50928306368554,False,False,False,False,807.520687435826,False,False,False,False
2024-02-20 17:00:00+00:00,24.47,24.47,23.85,24.02,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.62901396063375,-35.20247786942896,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-847.0,-45.13704611696173,False,False,False,False,807.900211661627,False,False,False,False
2024-02-21 17:00:00+00:00,23.335,23.59,23.265,23.57,372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,22.632098110795344,-35.20247786942896,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1219.0,-63.33647175855921,False,False,False,False,801.1420688451677,False,False,False,False
2024-02-22 17:00:00+00:00,23.14,23.32,23.14,23.28,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.4625086513281,-35.20247786942896,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1258.0,-81.85838692509319,False,False,False,False,789.3259127390411,False,False,False,False
2024-02-23 17:00:00+00:00,23.24,23.555,23.21,23.21,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.826148328648074,-35.20247786942896,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1528.0,-104.27918712780492,False,False,False,False,781.2743482004512,False,False,False,False
2024-02-26 17:00:00+00:00,23.21,23.21,22.66,22.66,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.501031613484837,-35.20247786942896,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1530.0,-126.38338577698624,False,False,False,False,769.1925753601341,False,False,False,False
2024-02-27 17:00:00+00:00,22.925,22.925,22.715,22.84,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.318807605874444,-35.20247786942896,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1230.0,-143.49372088121902,False,False,False,False,761.9182718661785,False,False,False,False
2024-02-28 17:00:00+00:00,22.84,22.84,22.635,22.75,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.590014059518204,-35.20247786942896,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1283.0,-161.16048489856445,False,False,False,False,750.927290907013,False,False,False,False
2024-02-29 17:00:00+00:00,22.475,22.95,22.475,22.92,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.073294793652718,-35.20247786942896,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1083.0,-175.45257040401304,False,False,False,False,742.3857825208577,False,False,False,False
2024-03-01 17:00:00+00:00,23.04,23.11,22.58,22.61,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.497272825919225,-35.20247786942896,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1291.0,-192.74787938999734,False,False,False,False,734.1007316290613,False,False,False,False
2024-03-04 17:00:00+00:00,22.515,22.65,22.315,22.33,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.852249656331633,-35.20247786942896,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1672.0,-215.68202079480358,False,False,False,False,728.626301681324,False,False,False,False
2024-03-05 17:00:00+00:00,22.47,22.83,22.47,22.77,883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.507200446261507,-31.461193519630815,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-789.0,-224.57067163519423,False,False,False,False,731.0196923529313,False,False,False,False
2024-03-06 17:00:00+00:00,22.65,22.725,22.15,22.725,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.37267999709085,-28.558361961543266,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1667.0,-246.93391703619898,False,False,False,False,733.2984568125758,False,False,False,False
2024-03-07 17:00:00+00:00,22.96,23.645,22.96,23.615,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,23.406666666666666,,36.40659483382559,-20.166691645491387,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1179.0,-261.3845539813742,False,False,False,False,729.4953799627683,False,False,False,False
2024-03-08 17:00:00+00:00,23.08,23.095,22.85,23.01,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,23.20251937984496,,38.864038870303524,-18.10309704672559,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1637.0,-282.711925237477,False,False,False,False,725.286149265671,False,False,False,False
2024-03-11 17:00:00+00:00,22.725,22.84,22.665,22.8,1497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,22.936462682494202,,39.4631661432387,-17.53726070453854,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3134.0,-326.9179419004618,False,False,False,False,737.2507050910094,False,False,False,False
2024-03-12 17:00:00+00:00,22.445,22.76,22.33,22.65,1103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,22.82558328633202,,39.128980460111904,-17.53726070453854,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4237.0,-387.539369157819,False,False,False,False,742.9212367950247,False,False,False,False
2024-03-13 17:00:00+00:00,22.59,22.785,22.57,22.625,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,22.816367066134045,,38.77739136641431,-17.53726070453854,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4446.0,-450.4612394034342,False,False,False,False,734.6433881625436,False,False,False,False
2024-03-14 17:00:00+00:00,22.485,22.635,22.09,22.365,1482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,22.688164661701993,,37.20810366966262,-17.53726070453854,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5928.0,-535.3843209630709,False,False,False,False,746.2303123770778,False,False,False,False
2024-03-15 17:00:00+00:00,22.07,22.29,22.025,22.27,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.194999999999997,,,,,22.194999999999997,#000000,,22.427717907130415,,35.69125683171869,-17.53726070453854,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6240.0,-623.8279749016278,False,False,False,False,739.4980594720068,False,False,False,False
2024-03-18 17:00:00+00:00,22.405,22.53,22.365,22.44,988.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.385,,,,,22.385,#000000,,22.506437458569174,,36.408652906148305,-17.53726070453854,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5252.0,-695.5825799419126,False,False,False,False,743.3508027360068,False,False,False,False
2024-03-19 17:00:00+00:00,22.64,23.49,22.64,23.49,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.460218961099464,,,,,22.460218961099464,#000000,,22.54973243095965,,44.10893520739808,-11.60536358847743,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5121.0,-764.1937027335109,False,False,False,False,733.8569918408749,False,False,False,False
2024-03-20 17:00:00+00:00,23.38,24.29,23.345,24.29,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.5327833222444,,,,,22.5327833222444,#000000,,22.593149203159786,,52.3473283846911,-4.171312308011224,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5049.0,-830.6248081174874,False,False,False,False,723.5956431301636,False,False,False,False
2024-03-21 17:00:00+00:00,24.74,24.74,23.9,24.41,866.0,,,,,,,,,,,,,,24.349999999999998,,,,,,,,,,,,23.197076122133108,,,,,23.773538061066553,#000000,,23.464582901727194,,58.2279310894263,0.867196939989384,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4183.0,-882.5996172939605,False,False,False,False,725.8034626165177,False,False,False,False
2024-03-22 17:00:00+00:00,24.4,24.475,23.8,24.09,457.0,,,,,,,,,,,,,,24.27112748803225,,,,,,,,,,,,23.34659412597311,,,,,23.80886080700268,#000000,,23.512219715865005,,59.79654081047366,2.0344352425993435,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4640.0,-940.8538867932789,False,False,False,False,721.6359670720755,False,False,False,False
2024-03-25 17:00:00+00:00,24.14,24.14,23.62,23.62,377.0,,,,,,,,,,,,,,24.16516960784314,,,,,,,,,,,,23.399176293058595,,,,,23.782172950450867,#000000,,23.507447053855085,,57.84696532442014,2.0344352425993435,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5017.0,-1004.0499505639257,False,False,False,False,716.2927737841363,False,False,False,False
2024-03-26 17:00:00+00:00,23.49,23.745,23.49,23.505,524.0,,,,,,,,,,,,,,24.027296912470025,,,,,,,,,,,,23.42459932027547,,,,,23.72594811637275,#000000,,23.48208381043919,,55.86719530357031,2.0344352425993435,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5541.0,-1074.3902614078957,False,False,False,False,713.3114904696536,False,False,False,False
2024-03-27 17:00:00+00:00,23.69,24.405,23.69,24.39,230.0,,,,,,,,,,,,,,24.039890654713396,,,,,,,,,,,,23.46744124336619,,,,,23.753665949039792,#000000,,23.51029630934222,,58.50136700463837,2.0344352425993435,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5311.0,-1140.0741333240521,False,False,False,False,705.8182890670232,False,False,False,False
2024-03-28 17:00:00+00:00,24.32,24.32,24.11,24.16,174.0,,,,,,,,,,,,,,24.050270801623544,,,,,,,,,,,,23.49815662067296,,,,,23.774213711148253,#000000,,23.53125787878619,,58.82768836992861,2.0344352425993435,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5485.0,-1207.4373250554622,False,False,False,False,697.5730442752864,False,False,False,False
2024-03-29 17:00:00+00:00,24.16,24.16,24.16,24.16,0.0,,,,,,,,,,,,,,24.050270801623544,,,,,,,,,,,,23.49815662067296,,,,,23.774213711148253,#000000,,23.53125787878619,,59.045235946788765,2.047719793701063,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5485.0,-1273.756126217393,False,False,False,False,686.75795831753,False,False,False,False
