date,Open,High,Low,Close,Volume,aVWAP_peak_827,aVWAP_peak_791,aVWAP_peak_750,aVWAP_peak_720,aVWAP_peak_696,aVWAP_peak_670,aVWAP_peak_630,aVWAP_peak_600,aVWAP_peak_568,aVWAP_peak_505,aVWAP_peak_474,aVWAP_peak_432,aVWAP_peak_409,aVWAP_peak_377,aVWAP_peak_359,aVWAP_peak_321,aVWAP_peak_273,aVWAP_peak_245,aVWAP_peak_210,aVWAP_peak_189,aVWAP_peak_188,aVWAP_peak_130,aVWAP_peak_108,aVWAP_peak_67,aVWAP_peak_48,aVWAP_peak_24,aVWAP_valley_881,aVWAP_valley_853,aVWAP_valley_803,aVWAP_valley_744,aVWAP_valley_711,aVWAP_valley_678,aVWAP_valley_642,aVWAP_valley_623,aVWAP_valley_565,aVWAP_valley_534,aVWAP_valley_511,aVWAP_valley_486,aVWAP_valley_447,aVWAP_valley_414,aVWAP_valley_364,aVWAP_valley_336,aVWAP_valley_301,aVWAP_valley_300,aVWAP_valley_258,aVWAP_valley_225,aVWAP_valley_201,aVWAP_valley_185,aVWAP_valley_151,aVWAP_valley_150,aVWAP_valley_89,aVWAP_valley_37,aVWAP_OB_bull_853,aVWAP_OB_bull_534,aVWAP_OB_bear_720,aVWAP_OB_bear_505,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-05 15:00:00+00:00,34.82,34.85,34.315,34.435,21071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,21071.0,False,False,False,False
2025-03-05 16:00:00+00:00,34.445,34.57,34.405,34.465,27192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27192.0,421.5813953488372,False,False,False,False,21165.8992248062,False,False,False,False
2025-03-05 17:00:00+00:00,34.455,34.535,34.41,34.43,19229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.08108108108053,-16.216216216218157,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7963.0,538.5026140255994,False,False,False,False,21135.869779460365,False,False,False,False
2025-03-05 18:00:00+00:00,34.43,34.59,34.385,34.59,11368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.55980118049014,-12.993476234857553,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19331.0,829.8591626453576,False,False,False,False,20984.429937918343,False,False,False,False
2025-03-05 19:00:00+00:00,34.585,34.7,34.57,34.57,13089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.84296278465183,-11.943694649217157,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6242.0,913.7683229144218,False,False,False,False,20862.02017143899,False,False,False,False
2025-03-05 20:00:00+00:00,34.57,34.72,34.54,34.565,68701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.02822144385931,-10.457807038587802,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62459.0,-68.75521697572435,False,False,False,False,21603.709781184123,False,False,False,False
2025-03-06 15:00:00+00:00,33.95,34.095,33.885,34.065,12054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,59.093739993995996,-10.457807038587802,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-74513.0,-1222.9295546970309,False,False,False,False,21455.65226519677,False,False,False,False
2025-03-06 16:00:00+00:00,34.065,34.23,33.94,33.945,11904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.73089947443749,-10.457807038587802,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86417.0,-2543.767856174596,False,False,False,False,21307.56463317822,False,False,False,False
2025-03-06 17:00:00+00:00,33.945,33.96,33.82,33.87,28730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.59363852394938,20.02398121781478,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115147.0,-4289.554401040106,False,False,False,False,21422.641150493288,False,False,False,False
2025-03-06 18:00:00+00:00,33.87,33.93,33.775,33.815,27387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.453804233214896,11.41605529538461,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-142534.0,-6432.879139008477,False,False,False,False,21515.1118303306,False,False,False,False
2025-03-06 19:00:00+00:00,33.815,33.965,33.75,33.8,18995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,33.83833333333334,,22.588757809418055,4.7394448271954275,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-161529.0,-8837.47016010912,False,False,False,False,21476.040329085165,False,False,False,False
2025-03-06 20:00:00+00:00,33.8,34.115,33.8,33.885,62914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,33.91130248202273,,23.192373183800452,2.957993269893862,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98615.0,-10229.369847549287,False,False,False,False,22118.48931623113,False,False,False,False
2025-03-07 15:00:00+00:00,34.22,34.285,33.99,34.045,14456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,33.94060964388868,,29.114380884192045,2.957993269893862,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-84159.0,-11375.565663866351,False,False,False,False,21999.691032258554,False,False,False,False
2025-03-07 16:00:00+00:00,34.06,34.27,34.0,34.265,28536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,33.99492212498965,,38.04293074588128,2.957993269893862,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55623.0,-12061.572397759895,False,False,False,False,22101.02915578943,False,False,False,False
2025-03-07 17:00:00+00:00,34.265,34.305,34.13,34.265,20968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.029192643170695,,43.99529732034077,2.957993269893862,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55623.0,-12736.94336833726,False,False,False,False,22083.462812288817,False,False,False,False
2025-03-07 18:00:00+00:00,34.27,34.395,34.215,34.33,21946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.06635113070941,,49.234363842084754,2.957993269893862,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33677.0,-13061.595409138234,False,False,False,False,22081.331605896743,False,False,False,False
2025-03-07 19:00:00+00:00,34.33,34.355,33.965,34.0,59125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.07685459445962,,46.14773437511152,2.957993269893862,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-92802.0,-14297.880751632214,False,False,False,False,22655.6520461154,False,False,False,False
2025-03-07 20:00:00+00:00,33.995,34.125,33.875,34.055,139047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.054621002021015,,45.257701410867966,2.957993269893862,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46245.0,-13359.23143765342,False,False,False,False,24460.169068656247,False,False,False,False
2025-03-10 14:00:00+00:00,34.02,34.49,34.02,34.485,54197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.09035545142128,,51.05510735442003,2.957993269893862,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100442.0,-11594.871260325459,False,False,False,False,24921.20520712669,False,False,False,False
2025-03-10 15:00:00+00:00,34.485,34.545,34.45,34.52,3238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.09352632834382,,55.2950969763304,-12.157746816743654,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,103680.0,-9807.663953963824,False,False,False,False,24585.031482985192,False,False,False,False
2025-03-10 16:00:00+00:00,34.52,34.52,34.52,34.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.09352632834382,,58.121756724270654,-8.162647148646322,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,103680.0,-8048.165288010896,False,False,False,False,24203.86820417922,False,False,False,False
2025-03-10 17:00:00+00:00,34.52,34.52,34.325,34.335,34383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.11604304234336,,56.44064277240381,-8.162647148646322,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,69297.0,-6849.01543858437,False,False,False,False,24361.68420101365,False,False,False,False
2025-03-10 18:00:00+00:00,34.34,34.365,34.035,34.045,27309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.11786079148406,,51.28121668254087,-8.162647148646322,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41988.0,-6091.852408528798,False,False,False,False,24407.379019602584,False,False,False,False
2025-03-10 19:00:00+00:00,34.04,34.36,33.88,34.29,69135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.12519602200455,,51.34990937960775,-8.162647148646322,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111123.0,-4274.567875063235,False,False,False,False,25100.83050767076,False,False,False,False
2025-03-11 14:00:00+00:00,34.445,34.56,34.155,34.38,47642.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.365,#000000,,34.25458871706007,,52.50534087417412,-8.162647148646322,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,158765.0,-1746.8226366901617,False,False,False,False,25450.30600367586,False,False,False,False
2025-03-11 15:00:00+00:00,34.38,34.54,34.295,34.315,39701.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.3733332570059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3733332570059,#000000,,34.266154696205376,,52.310700098456564,-8.162647148646322,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,119064.0,126.21337318100359,False,False,False,False,25671.24699586693,False,False,False,False
2025-03-11 16:00:00+00:00,34.315,34.36,34.165,34.205,55354.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.322904616074624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.322904616074624,#000000,,34.24429035431349,,50.59984196484724,-8.162647148646322,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,63710.0,1112.0085146820732,False,False,False,False,26131.444716861242,False,False,False,False
2025-03-11 17:00:00+00:00,34.215,34.235,34.065,34.09,27397.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.2918335155855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2918335155855,#000000,,34.22808011134211,,47.93350414055949,-8.162647148646322,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36313.0,1657.7603206559945,False,False,False,False,26151.065729002927,False,False,False,False
