date,Open,High,Low,Close,Volume,aVWAP_peak_396,aVWAP_peak_346,aVWAP_peak_303,aVWAP_peak_282,aVWAP_peak_254,aVWAP_peak_194,aVWAP_peak_98,aVWAP_peak_71,aVWAP_peak_39,aVWAP_peak_38,aVWAP_valley_416,aVWAP_valley_333,aVWAP_valley_295,aVWAP_valley_260,aVWAP_valley_221,aVWAP_valley_145,aVWAP_valley_114,aVWAP_valley_65,aVWAP_valley_31,aVWAP_OB_bull_333,aVWAP_OB_bull_221,aVWAP_OB_bull_145,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-16 17:00:00+00:00,9.655,9.655,9.435,9.59,233.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,233.0,False,False,False,False
2024-01-17 17:00:00+00:00,9.39,9.4,9.39,9.395,54.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-0.8372093023255813,False,False,False,False,230.2248062015504,False,False,False,False
2024-01-18 17:00:00+00:00,9.395,9.395,9.33,9.33,100.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-154.0,-3.211826212367045,False,False,False,False,228.2058169581155,False,False,False,False
2024-01-19 17:00:00+00:00,9.33,9.615,9.33,9.615,291.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.120387625792038,-32.791651136787166,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,137.0,-1.0379994493846105,False,False,False,False,229.17937018357105,False,False,False,False
2024-01-22 17:00:00+00:00,9.615,9.74,9.48,9.48,1347.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.390992880471543,-26.495329665123133,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1210.0,-19.78159635714609,False,False,False,False,246.50992258382576,False,False,False,False
2024-01-23 17:00:00+00:00,9.87,10.11,9.85,10.02,661.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.492844649964496,-14.011751791885594,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-549.0,-27.986532847732967,False,False,False,False,252.93612533446412,False,False,False,False
2024-01-24 17:00:00+00:00,10.02,10.02,9.59,9.59,445.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.9306391035374,-13.233248219599439,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-994.0,-42.96348582683788,False,False,False,False,255.91385982540265,False,False,False,False
2024-01-25 17:00:00+00:00,9.59,9.69,9.59,9.69,115.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.82925326717359,-11.359886143424916,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-879.0,-55.925292248127214,False,False,False,False,253.72914882035764,False,False,False,False
2024-01-26 17:00:00+00:00,9.98,9.98,9.68,9.68,2.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.60990521007312,-10.04589515436686,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-881.0,-68.71714818226476,False,False,False,False,249.8263713192668,False,False,False,False
2024-01-29 17:00:00+00:00,9.68,10.08,9.68,10.01,497.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.53781165551405,-5.523210349350975,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-384.0,-73.6052544119971,False,False,False,False,253.65852060113863,False,False,False,False
