date,Close,High,Low,Open,Volume,aVWAP_valley_24,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-06-13 00:00:00+00:00,18.84,19.2694,18.44,19.0,3139588,,,#000000,,,,40.8634831653999,-28.444493535216935,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3527590,-1542205.0171657973,False,False,False,False,5473643.055725846,False,False,False,False
2025-06-16 00:00:00+00:00,19.37,19.85,18.9,19.23,3025557,,,#000000,,,,41.5028061451725,-25.814803583444576,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-502033,-1501413.9576690996,False,False,False,False,5377639.6809915,False,False,False,False
2025-06-17 00:00:00+00:00,18.49,19.328,18.3,19.1,6435570,,,#000000,,,,40.31105979250762,-25.242618131370108,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6937603,-1714597.8416820762,False,False,False,False,5419127.14448203,False,False,False,False
2025-06-18 00:00:00+00:00,19.04,19.47,17.95,18.61,7838001,,,#000000,,,,41.01370956963493,-22.94152325116003,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,900398,-1612048.9851455241,False,False,False,False,5513984.942737637,False,False,False,False
2025-06-20 00:00:00+00:00,18.86,21.05,18.81,20.51,26245904,,,#000000,,,,41.12317062241005,-21.343507275064397,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25345506,-2542772.789649621,False,False,False,False,6327001.376355769,False,False,False,False
2025-06-23 00:00:00+00:00,18.47,19.04,17.4,18.25,8652040,18.30333333333333,18.30333333333333,#000000,,18.30333333333333,,40.40988881994812,-20.736213922717944,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-33997546,-3776293.3077025767,False,False,False,False,6418179.361596719,False,False,False,False
2025-06-24 00:00:00+00:00,19.71,19.83,18.69,19.09,7775280,18.827134123723972,18.827134123723972,#000000,,18.827134123723972,,43.31776427452037,-16.843981377891282,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26222266,-4656527.530929927,False,False,False,False,6471398.994475279,False,False,False,False
2025-06-25 00:00:00+00:00,19.4,20.11,19.14,20.01,3366648,18.95008243588821,18.95008243588821,#000000,,18.95008243588821,,44.5398936500069,-14.757844091784968,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29588914,-5634268.176775812,False,False,False,False,6349644.053515464,False,False,False,False
2025-06-26 00:00:00+00:00,20.48,21.07,19.01,19.515,6116098,19.241979428381228,19.241979428381228,#000000,,19.241979428381228,,47.891882396503306,-10.826911754516416,False,False,False,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23472816,-6333819.071804212,False,False,False,False,6340485.384750152,False,False,False,False
2025-06-27 00:00:00+00:00,19.97,21.1474,19.64,21.125,5056323,19.406976059539904,19.406976059539904,#000000,,19.406976059539904,,48.863505739453345,-9.292024136803235,False,False,False,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-28529139,-7204223.774870714,False,False,False,False,6290126.075544263,False,False,False,False
2025-06-30 00:00:00+00:00,21.9,22.4,20.41,20.5,10562811,19.957133853852227,19.957133853852227,#000000,,19.957133853852227,,53.18678418865906,-4.711320648772009,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17966328,-7626267.077816961,False,False,False,False,6457682.347091547,False,False,False,False
2025-07-01 00:00:00+00:00,21.31,22.1499,20.8,21.88,7094338,20.170566089318026,20.170566089318026,#000000,,20.170566089318026,,54.62431234681465,-2.9954273146830417,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25060666,-8309968.996333944,False,False,False,False,6482649.235440898,False,False,False,False
2025-07-02 00:00:00+00:00,22.22,22.8299,20.8001,21.51,7822788,20.417174420270797,20.417174420270797,#000000,,20.417174420270797,,57.08830598244203,-0.33179789702926143,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17237878,-8660083.074909084,False,False,False,False,6535203.6967961565,False,False,False,False
2025-07-03 00:00:00+00:00,21.75,22.65,21.59,22.29,3814440,20.5171545367589,20.5171545367589,#000000,,20.5171545367589,,57.5538519472487,0.4397025271027175,False,False,True,False,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21052318,-9146053.071971472,False,False,False,False,6428507.081235522,False,False,False,False
2025-07-07 00:00:00+00:00,19.69,21.4363,19.2,21.335,7332534,20.47285254317908,20.47285254317908,#000000,,20.47285254317908,,53.66500048327389,0.4397025271027175,False,False,True,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-28384852,-9900515.775031414,False,False,False,False,6463959.117265503,False,False,False,False
2025-07-08 00:00:00+00:00,19.46,20.08,19.15,20.08,3688011,20.425795091463264,20.425795091463264,#000000,,20.425795091463264,,50.67822053020131,0.4397025271027175,False,False,False,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-32072863,-10770019.58777528,False,False,False,False,6355098.406784503,False,False,False,False
2025-07-09 00:00:00+00:00,20.17,20.26,19.05,19.92,6587804,20.37510823527659,20.37510823527659,#000000,,20.37510823527659,,50.17028335284861,7.035424303875438,False,False,False,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25485059,-11347079.956882134,False,False,False,False,6364224.116322366,False,False,False,False
2025-07-10 00:00:00+00:00,20.41,20.6,19.35,20.16,3929791,20.362852300618787,20.362852300618787,#000000,,20.362852300618787,,50.32406096493632,6.9023342816968665,False,False,False,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-21555268,-11747401.056612246,False,False,False,False,6268756.150976391,False,False,False,False
2025-07-11 00:00:00+00:00,20.63,21.84,20.36,20.545,6119917,20.403258844053603,20.403258844053603,#000000,,20.403258844053603,,50.89493966235609,6.9023342816968665,False,False,False,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15435351,-11892026.544588236,False,False,False,False,6262919.3215263365,False,False,False,False
