date,Open,High,Low,Close,Volume,aVWAP_peak_788,aVWAP_peak_773,aVWAP_peak_763,aVWAP_peak_705,aVWAP_peak_703,aVWAP_peak_689,aVWAP_peak_668,aVWAP_peak_667,aVWAP_peak_622,aVWAP_peak_583,aVWAP_peak_582,aVWAP_peak_546,aVWAP_peak_533,aVWAP_peak_504,aVWAP_peak_467,aVWAP_peak_447,aVWAP_peak_395,aVWAP_peak_372,aVWAP_peak_361,aVWAP_peak_348,aVWAP_peak_310,aVWAP_peak_262,aVWAP_peak_220,aVWAP_peak_215,aVWAP_peak_192,aVWAP_peak_158,aVWAP_valley_848,aVWAP_valley_823,aVWAP_valley_811,aVWAP_valley_803,aVWAP_valley_749,aVWAP_valley_712,aVWAP_valley_694,aVWAP_valley_678,aVWAP_valley_654,aVWAP_valley_634,aVWAP_valley_633,aVWAP_valley_609,aVWAP_valley_608,aVWAP_OB_bull_823,aVWAP_OB_bull_678,aVWAP_OB_bear_705,aVWAP_OB_bear_583,aVWAP_OB_bear_395,aVWAP_OB_bear_310,aVWAP_OB_bear_262,aVWAP_OB_bear_220,aVWAP_OB_bear_192,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-26 15:00:00+00:00,2.385,2.425,2.35,2.405,5477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5477.0,False,False,False,False
2024-12-26 16:00:00+00:00,2.41,2.435,2.395,2.4,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-895.0,-13.875968992248062,False,False,False,False,5405.961240310077,False,False,False,False
2024-12-26 17:00:00+00:00,2.405,2.45,2.39,2.445,3451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.33707865168545,-95.50561797752817,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2556.0,25.96706928670152,False,False,False,False,5375.651763716122,False,False,False,False
2024-12-26 18:00:00+00:00,2.445,2.5,2.445,2.495,4100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.156387957891084,-72.83453173677455,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6656.0,128.75827751481467,False,False,False,False,5355.874216991841,False,False,False,False
2024-12-26 19:00:00+00:00,2.5,2.515,2.49,2.505,1752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,66.85248610913342,-56.06326937475913,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8408.0,257.1186142975307,False,False,False,False,5300.000198123751,False,False,False,False
2024-12-26 20:00:00+00:00,2.505,2.525,2.5,2.5,2607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.82958167222988,-44.63914805372184,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5801.0,343.07026368826666,False,False,False,False,5258.248257067569,False,False,False,False
2024-12-27 15:00:00+00:00,2.55,2.55,2.49,2.535,571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.09640087914676,-34.014165093376434,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6372.0,436.5420425458129,False,False,False,False,5185.577741454119,False,False,False,False
2024-12-27 16:00:00+00:00,2.535,2.58,2.525,2.56,572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.69645204495332,-24.480471603055364,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6944.0,537.4328635916143,False,False,False,False,5114.049404377311,False,False,False,False
2024-12-27 17:00:00+00:00,2.56,2.56,2.505,2.51,839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,78.98607506909477,-24.480471603055364,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6105.0,623.7517339235271,False,False,False,False,5047.76956865053,False,False,False,False
2024-12-27 18:00:00+00:00,2.51,2.54,2.49,2.52,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.25883321816796,-24.480471603055364,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6493.0,714.7478310719995,False,False,False,False,4975.525079214089,False,False,False,False
2024-12-27 19:00:00+00:00,2.52,2.535,2.51,2.53,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.50553421521973,-21.789022924673496,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6495.0,804.3641437685576,False,False,False,False,4898.416163257281,False,False,False,False
2024-12-27 20:00:00+00:00,2.53,2.63,2.525,2.605,1399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.98813297914391,-14.531188977370178,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7894.0,914.28097874889,False,False,False,False,4844.161649098253,False,False,False,False
2024-12-30 15:00:00+00:00,2.61,2.62,2.6,2.605,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,77.64319882176004,-8.364706323392447,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7894.0,1022.4936767527831,False,False,False,False,4771.554491747893,False,False,False,False
2024-12-30 16:00:00+00:00,2.605,2.66,2.605,2.65,1110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.12480692975643,-1.8036360611181692,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9004.0,1146.2379608341353,False,False,False,False,4714.786205054126,False,False,False,False
2024-12-30 17:00:00+00:00,2.65,2.67,2.65,2.65,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.77921233508735,3.573322302052482,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9004.0,1268.0637288832186,False,False,False,False,4643.487194123054,False,False,False,False
2024-12-30 18:00:00+00:00,2.655,2.67,2.65,2.655,688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.02939450208112,8.209155746685703,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9692.0,1398.6673920013081,False,False,False,False,4582.161811268433,False,False,False,False
2024-12-30 19:00:00+00:00,2.655,2.66,2.64,2.645,826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.0813598904161,10.325944041759243,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8866.0,1514.4399905749315,False,False,False,False,4523.926744427062,False,False,False,False
2024-12-30 20:00:00+00:00,2.645,2.81,2.645,2.8,4408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.89341085486726,15.68849320402424,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13274.0,1696.758750410979,False,False,False,False,4522.129430559975,False,False,False,False
2024-12-31 15:00:00+00:00,2.86,2.91,2.845,2.905,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.6669874339409,20.585227677825102,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13869.0,1885.4756690092584,False,False,False,False,4461.243702954394,False,False,False,False
2024-12-31 16:00:00+00:00,2.905,2.91,2.85,2.895,1434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.59730939453307,23.464608885228103,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12435.0,2049.0341857688045,False,False,False,False,4414.309692055877,False,False,False,False
2024-12-31 17:00:00+00:00,2.895,3.04,2.885,3.03,2157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,90.20322319904406,26.762637247619125,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,14592.0,2243.498772035955,False,False,False,False,4379.312642566639,False,False,False,False
2024-12-31 18:00:00+00:00,3.03,3.06,2.99,3.0,2059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.0166666666666666,,89.03484149359755,27.09799412672818,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12533.0,2403.0259228571026,False,False,False,False,4343.338803147,False,False,False,False
2024-12-31 19:00:00+00:00,3.005,3.02,3.0,3.005,2375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,3.0122030521726053,,88.31490446968233,27.745929989211774,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,14908.0,2596.9014899445897,False,False,False,False,4312.821922478055,False,False,False,False
