date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_846,aVWAP_peak_836,aVWAP_peak_788,aVWAP_peak_762,aVWAP_peak_690,aVWAP_peak_673,aVWAP_peak_635,aVWAP_peak_623,aVWAP_peak_579,aVWAP_peak_564,aVWAP_peak_509,aVWAP_peak_491,aVWAP_peak_472,aVWAP_peak_425,aVWAP_peak_389,aVWAP_peak_388,aVWAP_peak_354,aVWAP_peak_334,aVWAP_peak_310,aVWAP_peak_282,aVWAP_peak_256,aVWAP_peak_230,aVWAP_peak_197,aVWAP_valley_858,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_740,aVWAP_valley_721,aVWAP_valley_709,aVWAP_valley_684,aVWAP_valley_659,aVWAP_valley_625,aVWAP_valley_603,aVWAP_valley_602,aVWAP_valley_572,aVWAP_valley_571,aVWAP_valley_546,aVWAP_valley_516,aVWAP_valley_497,aVWAP_valley_467,aVWAP_valley_455,aVWAP_OB_bull_516,aVWAP_OB_bull_497,aVWAP_OB_bear_788,aVWAP_OB_bear_635,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-20 15:00:00+00:00,18.99,18.99,18.87,18.95,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2024-12-20 16:00:00+00:00,18.95,19.12,18.95,19.12,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,300.0,4.651162790697675,False,False,False,False,201.5503875968992,False,False,False,False
2024-12-20 17:00:00+00:00,19.12,19.12,19.12,19.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,300.0,9.23021453037678,False,False,False,False,198.42557538609458,False,False,False,False
2024-12-20 18:00:00+00:00,19.12,19.12,18.96,18.96,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,81.87919463087256,33.69127516778531,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,294.0,13.64524996401435,False,False,False,False,195.4422331320466,False,False,False,False
2024-12-20 19:00:00+00:00,18.96,18.96,18.95,18.95,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,69.23858838395056,23.401977867703152,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,264.0,17.526718956820332,False,False,False,False,192.87723726953425,False,False,False,False
2024-12-20 20:00:00+00:00,18.95,18.95,18.83,18.84,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.22531242649433,13.02833165261994,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13.0,17.456537267567303,False,False,False,False,193.77836537388254,False,False,False,False
2024-12-23 15:00:00+00:00,19.66,19.72,19.66,19.72,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.72121505084645,5.651363296211919,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,98.0,18.705273123884087,False,False,False,False,192.09187908901615,False,False,False,False
2024-12-23 16:00:00+00:00,19.72,19.72,19.72,19.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,70.38515013374787,9.660926122762866,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,98.0,19.934648734366505,False,False,False,False,189.11371042096937,False,False,False,False
2024-12-23 17:00:00+00:00,19.72,19.72,19.72,19.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,74.16110685568215,12.429457888878815,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,98.0,21.144964257864697,False,False,False,False,186.18171491056674,False,False,False,False
2024-12-23 18:00:00+00:00,19.72,19.72,19.72,19.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.67841133697166,14.51954590898778,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,98.0,22.336515199603227,False,False,False,False,183.29517669489903,False,False,False,False
