date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_852,aVWAP_peak_842,aVWAP_peak_794,aVWAP_peak_768,aVWAP_peak_696,aVWAP_peak_679,aVWAP_peak_641,aVWAP_peak_629,aVWAP_peak_585,aVWAP_peak_570,aVWAP_peak_515,aVWAP_peak_497,aVWAP_peak_478,aVWAP_peak_431,aVWAP_peak_395,aVWAP_peak_394,aVWAP_peak_360,aVWAP_peak_340,aVWAP_peak_316,aVWAP_peak_288,aVWAP_peak_262,aVWAP_peak_236,aVWAP_peak_203,aVWAP_valley_864,aVWAP_valley_823,aVWAP_valley_804,aVWAP_valley_746,aVWAP_valley_727,aVWAP_valley_715,aVWAP_valley_690,aVWAP_valley_665,aVWAP_valley_631,aVWAP_valley_609,aVWAP_valley_608,aVWAP_valley_578,aVWAP_valley_577,aVWAP_valley_552,aVWAP_valley_522,aVWAP_valley_503,aVWAP_valley_473,aVWAP_valley_461,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,19.64,19.82,19.64,19.82,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,310.0,False,False,False,False
2024-12-19 16:00:00+00:00,19.82,19.86,19.57,19.64,876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-876.0,-13.581395348837209,False,False,False,False,318.7751937984496,False,False,False,False
2024-12-19 17:00:00+00:00,19.64,19.64,19.46,19.46,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1129.0,-30.874707048855235,False,False,False,False,317.755423351962,False,False,False,False
2024-12-19 18:00:00+00:00,19.46,19.47,19.38,19.38,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1517.0,-53.91540926515205,False,False,False,False,318.8444865558075,False,False,False,False
2024-12-19 19:00:00+00:00,19.36,19.36,19.29,19.32,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2167.0,-86.67641067189388,False,False,False,False,323.9786805626942,False,False,False,False
2024-12-19 20:00:00+00:00,19.32,19.33,19.115,19.13,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4149.0,-149.65817174674822,False,False,False,False,349.6844374531951,False,False,False,False
2024-12-20 15:00:00+00:00,18.99,18.99,18.87,18.95,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4349.0,-214.7642466033878,False,False,False,False,347.36374850043234,False,False,False,False
2024-12-20 16:00:00+00:00,18.95,19.12,18.95,19.12,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4049.0,-274.2097621599244,False,False,False,False,346.6294268182551,False,False,False,False
2024-12-20 17:00:00+00:00,19.12,19.12,19.12,19.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4049.0,-332.7336418163597,False,False,False,False,341.255327177662,False,False,False,False
2024-12-20 18:00:00+00:00,19.12,19.12,18.96,18.96,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4055.0,-390.44319775719134,False,False,False,False,336.05757016715563,False,False,False,False
