date,Close,High,Low,Open,Volume,aVWAP_OB_bull_759,aVWAP_OB_bull_618,aVWAP_OB_bull_573,aVWAP_OB_bear_504,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,41.1286787486,41.5423787863,40.9476849821,41.5423787863,231104,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,231104.0,False,False,False,False
2022-01-04 00:00:00+00:00,41.0080162376,41.4303350261,40.9993974868,41.1890100041,365868,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-365868,-14347.764705882353,False,False,False,False,236388.86274509804,False,False,False,False
2022-01-05 00:00:00+00:00,40.5598411967,40.9649224837,40.5339849444,40.9649224837,500898,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-866766,-47775.93079584775,False,False,False,False,246761.77008842753,False,False,False,False
2022-01-06 00:00:00+00:00,40.26680367,40.5253661936,40.1547599098,40.3012786732,448108,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1314874,-97466.0511567949,False,False,False,False,254657.7006731951,False,False,False,False
2022-01-07 00:00:00+00:00,40.0944286543,40.26680367,39.7582973737,40.0168598973,413821,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1728695,-161435.81385652843,False,False,False,False,260899.39868601097,False,False,False,False
2022-01-10 00:00:00+00:00,40.2495661685,40.2495661685,39.8703411339,39.9823848941,435102,,,,,,#000000,,,,2.6617516965367853,-47.41810085435932,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1293593,-205834.1348817626,False,False,False,False,267730.8732473439,False,False,False,False
2022-01-11 00:00:00+00:00,40.3271349255,40.4908911905,40.068572402,40.3271349255,400110,,,,,,#000000,,,,5.952695390564742,-44.28976751186909,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-893483,-232800.75704326213,False,False,False,False,272922.2115513696,False,False,False,False
2022-01-12 00:00:00+00:00,40.671884957,40.7666912156,40.2237099161,40.4047036826,512697,,,,,,#000000,,,,12.27244460290661,-38.28890053161869,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-380786,-238604.0999043107,False,False,False,False,282325.14443170803,False,False,False,False
2022-01-13 00:00:00+00:00,40.5856974491,40.9686285465,40.5684599475,40.6891224585,383413,,,,,,#000000,,,,16.982007866808637,-33.973305322282556,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-764199,-259215.66461394558,False,False,False,False,286289.37406183715,False,False,False,False
2022-01-14 00:00:00+00:00,40.4219411842,40.6546474554,40.2581849192,40.529675569,342468,,,,,,#000000,,,,20.064380680378896,-31.292964685426877,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1106667,-292449.0503153595,False,False,False,False,288492.45743196114,False,False,False,False
2022-01-18 00:00:00+00:00,40.0427161496,40.1978536637,39.7410598721,40.1806161622,408931,,,,,,#000000,,,,21.268867998963934,-30.436684595880138,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1515598,-340415.67579318857,False,False,False,False,293215.53753266856,False,False,False,False
2022-01-19 00:00:00+00:00,40.0599536512,40.189234913,39.6979661182,40.189234913,652232,,,,,,#000000,,,,22.389529833040523,-29.61463494639843,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-863366,-360923.53164443607,False,False,False,False,307294.6144921718,False,False,False,False
2022-01-20 00:00:00+00:00,40.1806161622,40.430559935,40.1030474051,40.1030474051,506633,,,,,,#000000,,,,24.226162881561436,-28.054935111060605,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-356733,-360759.19707014447,False,False,False,False,315111.8060807141,False,False,False,False
2022-01-21 00:00:00+00:00,40.3702286795,40.4133224334,39.9996223957,40.2323286669,707673,,,,,,#000000,,,,27.001005695674998,-25.564842504122534,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,350940,-332849.4246360212,False,False,False,False,330506.36270499986,False,False,False,False
2022-01-24 00:00:00+00:00,40.0513349004,40.3012786732,39.2842660805,40.2323286669,879283,,,,,39.878959884699995,#000000,,39.878959884699995,,28.155627830358878,-24.64984821929334,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-528343,-340515.8393561772,False,False,False,False,352027.01514794107,False,False,False,False
2022-01-25 00:00:00+00:00,39.8875786355,40.1978536637,39.4480223454,39.6290161119,571640,,,,,39.86537729567895,#000000,,39.86537729567895,,28.629221147039907,-24.356506499998517,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1099983,-370298.8652637781,False,False,False,False,360639.2890637081,False,False,False,False
2022-01-26 00:00:00+00:00,39.7238223705,40.3443724271,39.5514473548,40.0082411465,773994,,,,,39.86810351038411,#000000,,39.86810351038411,,28.59282936042086,-24.356506499998517,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1873977,-429266.63525343384,False,False,False,False,376849.27772787644,False,False,False,False
2022-01-27 00:00:00+00:00,39.9651473925,40.26680367,39.784153626,39.9134348878,731937,,,,,39.9020818964375,#000000,,39.9020818964375,,29.935418258219386,-23.271758667102436,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1142040,-457218.53191016195,False,False,False,False,390774.28644443036,False,False,False,False
2022-01-28 00:00:00+00:00,40.3616099287,40.4391786857,39.8186286292,39.8444848815,568201,,,,,39.95114637820377,#000000,,39.95114637820377,,32.83362798923295,-20.512834374656688,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-573839,-461791.88359995955,False,False,False,False,397732.19677994295,False,False,False,False
2022-01-31 00:00:00+00:00,40.9649224837,41.1976287549,40.1806161622,40.3529911779,695325,,,,,40.434466588182694,#000000,,40.434466588182694,,37.16261384045165,-16.393074680575587,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,121486,-438918.24110584345,False,False,False,False,409402.5027885727,False,False,False,False
2022-02-01 00:00:00+00:00,40.4736536889,41.0597287423,40.4047036826,41.0597287423,381208,,,,,40.433678943307,#000000,,40.433678943307,,39.20064860162855,-14.550097264305172,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-259722,-431890.9375330653,False,False,False,False,408296.8360125502,False,False,False,False
2022-02-02 00:00:00+00:00,40.7839287172,40.9433756067,40.5253661936,40.5426036952,462139,,,,,40.46447410590952,#000000,,40.46447410590952,,41.700877190712006,-12.24536452360914,True,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,202417,-407016.11645333725,False,False,False,False,410408.29342382273,False,False,False,False
2022-02-03 00:00:00+00:00,40.749453714,40.9563037329,40.4908911905,40.6201724522,426299,,,,,40.48482358636299,#000000,,40.48482358636299,,43.64737845613602,-10.476147516198452,True,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-223882,-399834.38639634365,False,False,False,False,411031.4583875944,False,False,False,False
