date,Open,High,Low,Close,Volume,aVWAP_peak_614,aVWAP_peak_601,aVWAP_peak_571,aVWAP_peak_525,aVWAP_peak_524,aVWAP_peak_493,aVWAP_peak_487,aVWAP_peak_474,aVWAP_peak_442,aVWAP_peak_441,aVWAP_peak_439,aVWAP_peak_438,aVWAP_peak_437,aVWAP_peak_436,aVWAP_peak_435,aVWAP_peak_407,aVWAP_peak_395,aVWAP_peak_367,aVWAP_peak_329,aVWAP_valley_607,aVWAP_valley_555,aVWAP_valley_540,aVWAP_valley_498,aVWAP_valley_497,aVWAP_valley_458,aVWAP_valley_425,aVWAP_valley_375,aVWAP_valley_350,aVWAP_valley_284,aVWAP_valley_241,aVWAP_OB_bull_607,aVWAP_OB_bull_498,aVWAP_OB_bull_241,aVWAP_OB_bull_0,aVWAP_OB_bear_614,aVWAP_OB_bear_525,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-01 16:00:00+00:00,9.325,9.36,9.325,9.36,525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.348333333333331,,,,,#000000,,,,,,False,False,False,False,False,,,,1.0,9.325,9.36,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,525.0,False,False,False,False
2023-11-02 16:00:00+00:00,9.5,9.53,9.5,9.53,658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.443816568047337,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,658.0,10.2015503875969,False,False,False,False,527.062015503876,False,False,False,False
2023-11-03 16:00:00+00:00,9.76,9.76,9.74,9.74,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.498039555863983,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,916.0,24.24493720329307,False,False,False,False,522.8905113875368,False,False,False,False
2023-11-06 16:00:00+00:00,9.7,9.7,9.7,9.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.498039555863983,,,,,#000000,,,,96.30642954856354,46.67578659370719,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,916.0,38.070597091614104,False,False,False,False,514.7836817536214,False,False,False,False
2023-11-06 20:00:00+00:00,9.7,9.7,9.7,9.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.498039555863983,,,,,#000000,,,,93.84404924760591,44.6812585499315,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,916.0,51.68190566383714,False,False,False,False,506.8025394008521,False,False,False,False
2023-11-07 16:00:00+00:00,9.7,9.795,9.7,9.74,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.514215304798963,,,,,#000000,,,,92.65674142673207,43.878618583648475,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1017.0,66.64807766904897,False,False,False,False,500.51102716207913,False,False,False,False
2023-11-07 20:00:00+00:00,9.74,9.74,9.685,9.695,3229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.644465870187942,,,,,#000000,,,,87.8116931563227,39.7153874809415,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2212.0,31.320200495885423,False,False,False,False,542.8131817797213,False,False,False,False
2023-11-08 16:00:00+00:00,9.79,9.89,9.77,9.89,1224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68642980261329,,,,,#000000,,,,87.47228990297585,39.7153874809415,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-988.0,15.516786534708904,False,False,False,False,553.3742177211209,False,False,False,False
2023-11-08 20:00:00+00:00,9.89,9.89,9.89,9.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68642980261329,,,,,#000000,,,,87.24602106741128,39.7153874809415,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-988.0,-0.04161325652689385,False,False,False,False,544.7947724851344,False,False,False,False
2023-11-09 16:00:00+00:00,9.89,9.89,9.89,9.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68642980261329,,,,,#000000,,,,87.09517517703489,39.60895153080588,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-988.0,-15.358797547123377,False,False,False,False,536.3483419039695,False,False,False,False
2023-11-09 20:00:00+00:00,9.89,9.89,9.72,9.72,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.688989195029714,,,,,#000000,,,,77.45423887401137,30.852648399193612,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1163.0,-33.151684406857896,False,False,False,False,530.7460420294893,False,False,False,False
2023-11-10 16:00:00+00:00,9.78,9.805,9.78,9.805,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.702161688003795,,,,,#000000,,,,73.20850168078005,27.46171377398133,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-303.0,-37.33537922225545,False,False,False,False,535.8507545561639,False,False,False,False
