date,Open,High,Low,Close,Volume,aVWAP_peak_879,aVWAP_peak_854,aVWAP_peak_840,aVWAP_peak_815,aVWAP_peak_800,aVWAP_peak_786,aVWAP_peak_773,aVWAP_peak_751,aVWAP_peak_716,aVWAP_peak_678,aVWAP_peak_661,aVWAP_peak_627,aVWAP_peak_581,aVWAP_peak_559,aVWAP_peak_526,aVWAP_peak_486,aVWAP_peak_464,aVWAP_peak_451,aVWAP_peak_408,aVWAP_peak_395,aVWAP_peak_379,aVWAP_peak_336,aVWAP_peak_319,aVWAP_peak_294,aVWAP_peak_282,aVWAP_peak_269,aVWAP_peak_256,aVWAP_peak_217,aVWAP_peak_195,aVWAP_peak_180,aVWAP_peak_162,aVWAP_peak_138,aVWAP_peak_106,aVWAP_peak_83,aVWAP_peak_54,aVWAP_peak_43,aVWAP_peak_20,aVWAP_valley_859,aVWAP_valley_847,aVWAP_valley_818,aVWAP_valley_793,aVWAP_valley_774,aVWAP_valley_756,aVWAP_valley_726,aVWAP_valley_698,aVWAP_valley_643,aVWAP_valley_573,aVWAP_valley_537,aVWAP_valley_492,aVWAP_valley_468,aVWAP_valley_431,aVWAP_valley_398,aVWAP_valley_377,aVWAP_valley_354,aVWAP_valley_304,aVWAP_valley_277,aVWAP_valley_264,aVWAP_valley_247,aVWAP_valley_235,aVWAP_valley_209,aVWAP_valley_191,aVWAP_valley_150,aVWAP_valley_136,aVWAP_valley_121,aVWAP_valley_89,aVWAP_valley_72,aVWAP_valley_30,aVWAP_OB_bull_859,aVWAP_OB_bull_818,aVWAP_OB_bull_793,aVWAP_OB_bull_643,aVWAP_OB_bull_573,aVWAP_OB_bull_431,aVWAP_OB_bull_304,aVWAP_OB_bear_559,aVWAP_OB_bear_408,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,18.025,18.06,17.935,17.965,5551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5551.0,False,False,False,False
2024-12-30 16:00:00+00:00,17.96,17.975,17.88,17.93,6169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6169.0,-95.64341085271317,False,False,False,False,5560.581395348837,False,False,False,False
2024-12-30 17:00:00+00:00,17.93,18.125,17.925,18.125,856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.746928746928734,-93.1203931203931,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5313.0,-176.53266029685716,False,False,False,False,5487.64214890932,False,False,False,False
2024-12-30 18:00:00+00:00,18.125,18.23,18.1,18.215,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.33008373822967,-71.7208607535294,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4737.0,-247.23758029225473,False,False,False,False,5411.492658228555,False,False,False,False
2024-12-30 19:00:00+00:00,18.215,18.225,18.12,18.155,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,57.37230148483509,-61.11834548155397,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6733.0,-347.7920364117547,False,False,False,False,5358.539283682376,False,False,False,False
2024-12-30 20:00:00+00:00,18.155,18.155,18.015,18.04,6586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.663233625854076,-58.62010383154073,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13319.0,-548.8960358472314,False,False,False,False,5377.569682384975,False,False,False,False
2024-12-31 15:00:00+00:00,17.97,18.05,17.925,18.015,3473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.37510486399717,-55.873033885531214,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16792.0,-800.7271050589022,False,False,False,False,5348.041470254975,False,False,False,False
2024-12-31 16:00:00+00:00,18.03,18.03,17.895,17.945,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.05127831672119,-55.03679036451914,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18814.0,-1080.002653817679,False,False,False,False,5296.474935832417,False,False,False,False
2024-12-31 17:00:00+00:00,17.94,18.005,17.89,17.99,1414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.366889371941944,-50.32365061282234,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17400.0,-1333.0258684871724,False,False,False,False,5236.281525974549,False,False,False,False
2024-12-31 18:00:00+00:00,17.985,18.075,17.95,18.055,2701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.603233588804024,-42.90890085251123,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14699.0,-1540.2502736269062,False,False,False,False,5196.974835649363,False,False,False,False
