date,Open,High,Low,Close,Volume,aVWAP_peak_431,aVWAP_peak_413,aVWAP_peak_397,aVWAP_peak_367,aVWAP_peak_326,aVWAP_peak_288,aVWAP_peak_255,aVWAP_peak_226,aVWAP_peak_211,aVWAP_peak_200,aVWAP_peak_161,aVWAP_valley_410,aVWAP_valley_394,aVWAP_valley_370,aVWAP_OB_bull_410,aVWAP_OB_bull_150,aVWAP_OB_bull_77,aVWAP_OB_bull_45,aVWAP_OB_bear_326,aVWAP_OB_bear_161,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-06 17:00:00+00:00,2064.7,2069.55,2056.98,2067.965,9289.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9289.0,False,False,False,False
2023-11-07 17:00:00+00:00,2071.005,2074.76,2059.55,2064.2,7780.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7780.0,-120.62015503875969,False,False,False,False,9265.60465116279,False,False,False,False
2023-11-08 17:00:00+00:00,2080.31,2088.86,2075.8,2083.88,6823.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,28.488708743485518,-92.73306311522828,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-957.0,-133.58728441800372,False,False,False,False,9227.734811609878,False,False,False,False
2023-11-09 17:00:00+00:00,2106.93,2107.99,2090.27,2093.05,4943.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.98010105244671,-71.44193916281466,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3986.0,-69.7177141169494,False,False,False,False,9161.304814530655,False,False,False,False
2023-11-10 17:00:00+00:00,2106.88,2122.41,2106.88,2119.82,6189.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,64.3272663321634,-54.30078055064962,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10175.0,89.11511866005758,False,False,False,False,9115.222569344132,False,False,False,False
2023-11-13 17:00:00+00:00,2145.09,2155.64,2142.05,2149.95,5246.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,75.20517474955184,-40.61738536692057,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,15421.0,326.81876023121947,False,False,False,False,9055.234622532596,False,False,False,False
2023-11-14 17:00:00+00:00,2166.29,2167.25,2152.36,2164.84,21923.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.63745414917169,-29.49991997214582,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,37344.0,900.7285468943014,False,False,False,False,9254.734860942945,False,False,False,False
2023-11-15 17:00:00+00:00,2151.19,2165.32,2150.345,2157.94,11633.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.83212616904797,-22.680701152505335,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,25711.0,1285.3839182602812,False,False,False,False,9291.607188680262,False,False,False,False
2023-11-16 17:00:00+00:00,2169.13,2176.41,2165.2,2171.075,12741.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.84813828343889,-15.60606720484229,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,38452.0,1861.6105241787263,False,False,False,False,9345.086146995296,False,False,False,False
2023-11-17 17:00:00+00:00,2170.19,2174.075,2160.48,2161.97,4030.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.9462430804183,-12.362465735339526,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,34422.0,2366.4227641139396,False,False,False,False,9262.68171060777,False,False,False,False
