date,Open,High,Low,Close,Volume,aVWAP_OB_bear_797,aVWAP_OB_bear_611,aVWAP_OB_bear_443,aVWAP_OB_bear_247,aVWAP_OB_bear_229,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,116.28,116.54,115.69,116.095,1913.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1913.0,False,False,False,False
2024-12-16 16:00:00+00:00,116.095,116.095,115.17,115.185,2134.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2134.0,-33.08527131782946,False,False,False,False,1916.4263565891472,False,False,False,False
2024-12-16 17:00:00+00:00,115.185,115.92,115.1,115.63,1174.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,11.829862649534693,-67.74479397430204,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-960.0,-47.45604230514993,False,False,False,False,1904.915870440478,False,False,False,False
2024-12-16 18:00:00+00:00,115.63,116.36,115.46,116.34,2122.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.0841527436441,-51.9329466246501,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1162.0,-28.70478583530264,False,False,False,False,1908.2815158600056,False,False,False,False
2024-12-16 19:00:00+00:00,116.21,116.25,115.5,116.05,1942.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.85664665006807,-44.02018149058954,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-780.0,-40.35277365180957,False,False,False,False,1908.8042830559743,False,False,False,False
2024-12-16 20:00:00+00:00,115.935,116.17,115.27,116.125,7107.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.72302022391375,-37.45559856281471,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6327.0,58.36587400170685,False,False,False,False,1989.3964647140212,False,False,False,False
2024-12-17 15:00:00+00:00,112.34,112.34,110.45,110.995,1040.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.00550454311032,-37.45559856281471,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5287.0,139.42996897842457,False,False,False,False,1974.6771396796953,False,False,False,False
2024-12-17 16:00:00+00:00,110.995,111.76,110.995,111.43,772.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.50891359223443,-37.45559856281471,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6059.0,231.20624852914665,False,False,False,False,1956.030982475359,False,False,False,False
2024-12-17 17:00:00+00:00,111.49,111.98,111.0,111.88,530.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.503068628102024,-37.45559856281471,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6589.0,329.77669428838465,False,False,False,False,1933.9219749951208,False,False,False,False
2024-12-17 18:00:00+00:00,111.88,111.945,111.44,111.86,752.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.802680101698503,-37.45559856281471,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5837.0,415.160001353681,False,False,False,False,1915.5976032897702,False,False,False,False
