date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_valley_846,aVWAP_valley_823,aVWAP_valley_788,aVWAP_valley_766,aVWAP_valley_754,aVWAP_valley_733,aVWAP_valley_719,aVWAP_valley_692,aVWAP_valley_661,aVWAP_valley_642,aVWAP_valley_582,aVWAP_valley_558,aVWAP_valley_520,aVWAP_valley_505,aVWAP_valley_450,aVWAP_OB_bull_876,aVWAP_OB_bull_846,aVWAP_OB_bull_823,aVWAP_OB_bull_788,aVWAP_OB_bull_754,aVWAP_OB_bull_719,aVWAP_OB_bull_692,aVWAP_OB_bull_661,aVWAP_OB_bull_582,aVWAP_OB_bull_558,aVWAP_OB_bull_450,aVWAP_OB_bear_773,aVWAP_OB_bear_398,aVWAP_OB_bear_150,aVWAP_OB_bear_67,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-20 15:00:00+00:00,129.72,133.525,129.655,132.945,305546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,305546.0,False,False,False,False
2024-12-20 16:00:00+00:00,132.945,134.79,132.8,134.36,496135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,496135.0,7692.0155038759685,False,False,False,False,308500.86821705423,False,False,False,False
2024-12-20 17:00:00+00:00,134.355,135.275,133.975,134.44,250581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,746716.0,19149.751697614323,False,False,False,False,307602.88576407667,False,False,False,False
2024-12-20 18:00:00+00:00,134.445,134.59,133.55,134.095,214955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,92.50392306763774,43.25353076087397,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,531761.0,27097.212911604798,False,False,False,False,306166.4844344011,False,False,False,False
2024-12-20 19:00:00+00:00,134.095,135.025,133.95,134.405,195066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.89496934651004,40.45523702780078,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,726827.0,37945.73674243263,False,False,False,False,304443.9963036352,False,False,False,False
2024-12-20 20:00:00+00:00,134.405,134.48,132.895,134.2,444314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,83.19176764636427,35.77876718277284,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,282513.0,41737.47725805383,False,False,False,False,306612.52349272615,False,False,False,False
2024-12-23 15:00:00+00:00,136.43,137.32,135.13,136.4,66474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.97472954955575,35.77876718277284,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,348987.0,46501.03575017702,False,False,False,False,302889.445609118,False,False,False,False
2024-12-23 16:00:00+00:00,136.4,136.4,136.4,136.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.16337081835006,32.389907782697264,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,348987.0,51190.740622267294,False,False,False,False,298193.4852120774,False,False,False,False
2024-12-23 17:00:00+00:00,136.4,136.4,136.4,136.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.9557983308796,32.9631261674121,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,348987.0,55807.7368916895,False,False,False,False,293570.33040258783,False,False,False,False
2024-12-23 18:00:00+00:00,136.4,136.4,136.4,136.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.48408333923263,33.457995719667124,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,348987.0,60353.151823601285,False,False,False,False,289018.85241185,False,False,False,False
2024-12-23 19:00:00+00:00,136.4,136.4,136.4,136.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.83627334480131,33.914624337558834,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,348987.0,64828.095206181104,False,False,False,False,284537.9399713562,False,False,False,False
2024-12-23 20:00:00+00:00,136.4,136.4,136.4,136.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.0710666818471,34.34964501307648,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,348987.0,69233.65962158915,False,False,False,False,280126.49904156773,False,False,False,False
2024-12-24 15:00:00+00:00,141.65,141.9,140.27,141.21,240734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,141.1266666666667,,90.99572674341957,37.25884143186451,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,589721.0,77303.23079024667,False,False,False,False,279515.76262231864,False,False,False,False
2024-12-24 16:00:00+00:00,141.2,141.415,140.46,140.51,164989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,140.99179299259183,,89.52163232422008,37.25884143186451,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,424732.0,82689.72333613432,False,False,False,False,277740.153899492,False,False,False,False
2024-12-24 17:00:00+00:00,140.51,141.0,138.69,140.255,209824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,140.6474671389837,,87.33680330371357,37.25884143186451,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,214908.0,84739.6190983648,False,False,False,False,276687.19027314323,False,False,False,False
2024-12-24 18:00:00+00:00,140.2,140.2,140.03,140.07,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,140.64712582253532,,84.97091132844481,38.920357469218445,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,214524.0,86751.7800425762,False,False,False,False,272403.41988131154,False,False,False,False
2024-12-24 19:00:00+00:00,140.07,140.07,140.07,140.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,140.64712582253532,,83.39365001159898,37.4266998766896,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,214524.0,88732.74469307889,False,False,False,False,268180.11104594235,False,False,False,False
2024-12-24 20:00:00+00:00,140.07,140.07,140.07,140.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,140.64712582253532,,82.34214246703509,36.37252747554133,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,214524.0,90682.99671334123,False,False,False,False,264022.2798669355,False,False,False,False
2024-12-25 15:00:00+00:00,140.07,140.07,140.07,140.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,140.64712582253532,,81.64113743732582,35.57870204024874,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,214524.0,92603.01226817314,False,False,False,False,259928.911186828,False,False,False,False
