date,Open,High,Low,Close,Volume,aVWAP_peak_18,aVWAP_peak_17,Peaks_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-06-18 16:00:00+00:00,20.28,20.28,20.28,20.28,0.0,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,952.0,92.24695126009688,False,False,False,False,15.6221806717212,False,False,False,False
2025-06-19 16:00:00+00:00,20.28,20.28,20.28,20.28,0.0,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,952.0,105.57645589172328,False,False,False,False,15.379976320221646,False,False,False,False
2025-06-20 16:00:00+00:00,20.34,20.34,19.81,19.81,2.0,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,950.0,118.66829378487486,False,False,False,False,15.172534826884876,False,False,False,False
2025-06-23 16:00:00+00:00,19.81,19.81,19.81,19.81,0.0,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,950.0,131.55715744712487,False,False,False,False,14.937301728793637,False,False,False,False
2025-06-24 16:00:00+00:00,19.81,20.64,19.81,20.62,103.0,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1053.0,145.8430929905803,False,False,False,False,16.30261488028521,False,False,False,False
2025-06-25 16:00:00+00:00,21.18,21.18,20.8,20.84,1018.0,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2071.0,175.69048689770307,False,False,False,False,31.832806897645128,False,False,False,False
2025-06-26 16:00:00+00:00,20.84,20.84,20.84,20.84,0.0,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2071.0,205.07513051169218,False,False,False,False,31.339275007759156,False,False,False,False
2025-06-27 16:00:00+00:00,20.84,21.53,20.84,21.53,10.0,,21.3,21.3,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2081.0,234.15923701538688,False,False,False,False,31.008433534770642,False,False,False,False
2025-06-30 16:00:00+00:00,21.53,21.53,21.53,21.53,0.0,,21.3,21.3,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2081.0,262.7924271391793,False,False,False,False,30.527682627254816,False,False,False,False
2025-07-01 16:00:00+00:00,21.37,21.37,21.37,21.37,0.0,,21.3,21.3,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2081.0,290.98169183469594,False,False,False,False,30.054385222181097,False,False,False,False
2025-07-02 16:00:00+00:00,21.37,21.37,20.82,20.82,100.0,21.003333333333334,21.03030303030303,21.01681818181818,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1981.0,317.18352606981693,False,False,False,False,31.13881335827131,False,False,False,False
2025-07-03 16:00:00+00:00,21.16,21.23,21.16,21.23,0.0,21.003333333333334,21.03030303030303,21.01681818181818,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1981.0,342.9791303167965,False,False,False,False,30.65604105814307,False,False,False,False
2025-07-04 16:00:00+00:00,21.23,21.23,21.23,21.23,0.0,21.003333333333334,21.03030303030303,21.01681818181818,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1981.0,368.3748027149857,False,False,False,False,30.180753599877285,False,False,False,False
2025-07-07 16:00:00+00:00,21.23,21.23,21.23,21.23,0.0,21.003333333333334,21.03030303030303,21.01681818181818,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1981.0,393.37674375816425,False,False,False,False,29.71283493941407,False,False,False,False
2025-07-08 16:00:00+00:00,21.23,21.23,20.36,20.39,0.0,21.003333333333334,21.03030303030303,21.01681818181818,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1981.0,417.9910578084253,False,False,False,False,29.252170831826252,False,False,False,False
2025-07-09 16:00:00+00:00,20.39,20.82,20.39,20.82,0.0,21.003333333333334,21.03030303030303,21.01681818181818,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1981.0,442.2237545865892,False,False,False,False,28.798648803425845,False,False,False,False
2025-07-10 16:00:00+00:00,20.82,21.43,20.82,21.27,20.0,21.03166666666667,21.052307692307693,21.04198717948718,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2001.0,466.39082815889014,False,False,False,False,28.66223564368281,False,False,False,False
2025-07-11 16:00:00+00:00,21.27,21.27,21.0,21.0,0.0,21.03166666666667,21.052307692307693,21.04198717948718,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2001.0,490.1832184199926,False,False,False,False,28.217859897269122,False,False,False,False
2025-07-14 16:00:00+00:00,21.12,21.28,21.12,21.25,0.0,21.03166666666667,21.052307692307693,21.04198717948718,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2001.0,513.6067344134811,False,False,False,False,27.78037369731146,False,False,False,False
2025-07-15 16:00:00+00:00,21.25,21.79,21.25,21.39,0.0,21.03166666666667,21.052307692307693,21.04198717948718,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2001.0,536.6670951202489,False,False,False,False,27.349670229136088,False,False,False,False
