date,Open,High,Low,Close,Volume,aVWAP_OB_bull_876,aVWAP_OB_bull_750,aVWAP_OB_bull_714,aVWAP_OB_bull_704,aVWAP_OB_bull_677,aVWAP_OB_bull_666,aVWAP_OB_bull_656,aVWAP_OB_bull_618,aVWAP_OB_bull_604,aVWAP_OB_bull_557,aVWAP_OB_bull_540,aVWAP_OB_bull_522,aVWAP_OB_bull_483,aVWAP_OB_bull_440,aVWAP_OB_bull_431,aVWAP_OB_bear_893,aVWAP_OB_bear_840,aVWAP_OB_bear_830,aVWAP_OB_bear_593,aVWAP_OB_bear_404,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,8.005,8.04,7.91,7.945,11576.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11576.0,False,False,False,False
2024-12-30 16:00:00+00:00,7.94,7.985,7.915,7.975,7793.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7793.0,120.82170542635659,False,False,False,False,11517.348837209302,False,False,False,False
2024-12-30 17:00:00+00:00,7.975,7.995,7.95,7.99,10267.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18060.0,398.9485006910642,False,False,False,False,11497.963583919234,False,False,False,False
2024-12-30 18:00:00+00:00,7.985,8.13,7.975,8.115,7024.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25084.0,781.6624774245361,False,False,False,False,11428.599807424363,False,False,False,False
2024-12-30 19:00:00+00:00,8.115,8.12,8.075,8.09,5120.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,95.06999391357267,45.562994522215405,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19964.0,1079.063059169892,False,False,False,False,11330.792058472047,False,False,False,False
2024-12-30 20:00:00+00:00,8.08,8.12,8.01,8.02,11373.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,82.75621993153105,34.77639830356358,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8591.0,1195.5271977874131,False,False,False,False,11331.446445162403,False,False,False,False
2024-12-31 15:00:00+00:00,8.065,8.145,8.025,8.075,7924.0,,,,,,,,,,,,,,,,,,,,,8.081666666666667,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,77.60806197093865,31.039642772718594,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16515.0,1433.038404023267,False,False,False,False,11278.61781810562,False,False,False,False
2024-12-31 16:00:00+00:00,8.085,8.085,8.035,8.045,10575.0,,,,,,,,,,,,,,,,,,,,,8.06642259941979,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,71.5145165985879,26.32148626057007,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5940.0,1502.9137776043017,False,False,False,False,11267.709014724138,False,False,False,False
2024-12-31 17:00:00+00:00,8.045,8.065,8.02,8.065,2603.0,,,,,,,,,,,,,,,,,,,,,8.064396818626987,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,68.55973458702775,24.350152534216065,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8543.0,1612.0624012073358,False,False,False,False,11133.372440852445,False,False,False,False
2024-12-31 18:00:00+00:00,8.065,8.1,8.04,8.095,4444.0,,,,,,,,,,,,,,,,,,,,,8.066821224457842,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,68.09828342510464,24.33263667312967,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12987.0,1788.4180228940436,False,False,False,False,11029.661240219075,False,False,False,False
