date,Open,High,Low,Close,Volume,aVWAP_peak_372,aVWAP_valley_381,aVWAP_valley_326,aVWAP_valley_306,aVWAP_valley_237,aVWAP_valley_200,aVWAP_valley_179,aVWAP_valley_134,aVWAP_valley_108,aVWAP_valley_72,aVWAP_valley_34,aVWAP_OB_bull_306,aVWAP_OB_bull_200,aVWAP_OB_bull_134,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-01 17:00:00+00:00,9.715,9.855,9.645,9.835,57013.0,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,57013.0,False,False,False,False
2024-02-02 17:00:00+00:00,9.475,9.6,9.455,9.54,19191.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19191.0,-297.5348837209302,False,False,False,False,56426.61240310077,False,False,False,False
2024-02-05 17:00:00+00:00,9.285,9.39,9.245,9.315,29597.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48788.0,-1049.3250405624663,False,False,False,False,56010.649420106965,False,False,False,False
2024-02-06 17:00:00+00:00,9.435,9.525,9.425,9.455,26540.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.1430417923309,-42.67126238690219,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22248.0,-1377.9866678405676,False,False,False,False,55553.74012677197,False,False,False,False
2024-02-07 17:00:00+00:00,9.43,9.465,9.35,9.38,29350.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.526702907813844,-39.2145498905074,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51598.0,-2156.5915257035044,False,False,False,False,55147.480589922794,False,False,False,False
2024-02-08 17:00:00+00:00,9.385,9.455,9.33,9.42,22786.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.324851600007687,-35.419813071816506,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28812.0,-2569.853672591822,False,False,False,False,54645.75220868368,False,False,False,False
2024-02-09 17:00:00+00:00,9.475,9.625,9.465,9.555,91080.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.724451366471904,-28.392570294167626,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,62268.0,-1564.6156311562895,False,False,False,False,55210.62426746378,False,False,False,False
2024-02-12 17:00:00+00:00,9.695,9.82,9.69,9.74,28280.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.06864846890732,-19.79642050839199,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90548.0,-136.5130632313858,False,False,False,False,54793.09520905349,False,False,False,False
2024-02-13 17:00:00+00:00,4.375,4.565,3.765,4.485,1135909.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.271666666666667,,26.168260088663242,-16.092484572442757,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1045361.0,-16341.543868452605,False,False,False,False,71554.58210503716,False,False,False,False
2024-02-14 17:00:00+00:00,4.425,4.485,4.3,4.445,334008.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.303100033312539,,19.55198650235498,-21.157221742255345,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1379369.0,-37473.75249064714,False,False,False,False,75623.62734371875,False,False,False,False
2024-02-15 17:00:00+00:00,4.735,4.835,4.675,4.825,154561.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.348316117546683,,17.471346424940542,-22.408446175586697,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1224808.0,-55882.03539776889,False,False,False,False,76847.46257869985,False,False,False,False
2024-02-16 17:00:00+00:00,4.875,4.93,4.845,4.905,104829.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.381354559948003,,16.586092094596605,-23.079157356661973,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1119979.0,-72379.66275594302,False,False,False,False,77281.2848643014,False,False,False,False
2024-02-19 17:00:00+00:00,4.905,4.905,4.905,4.905,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.381354559948003,,15.99592254103398,-23.88639236128605,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1119979.0,-88621.51294577336,False,False,False,False,76083.1254090409,False,False,False,False
2024-02-20 17:00:00+00:00,4.475,4.63,4.46,4.62,78128.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.3895089283985325,,15.243856793784893,-25.106880826396758,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1198107.0,-105822.83832645905,False,False,False,False,76114.82889107127,False,False,False,False
2024-02-21 17:00:00+00:00,4.495,4.54,4.445,4.495,87784.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.394317935464627,,14.58405525893913,-26.386463242382113,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1285891.0,-124118.46874000231,False,False,False,False,76295.74627260504,False,False,False,False
2024-02-22 17:00:00+00:00,4.325,4.405,4.325,4.375,93733.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.3930933635737155,,13.984956371788362,-27.683491264694297,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1379624.0,-143583.67077504104,False,False,False,False,76566.09129163442,False,False,False,False
2024-02-23 17:00:00+00:00,4.545,4.655,4.52,4.65,56335.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.3990218927710405,,16.055382209916118,-27.683491264694297,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1323289.0,-161873.67587930398,False,False,False,False,76252.43096153156,False,False,False,False
2024-02-26 17:00:00+00:00,4.635,4.685,4.61,4.67,40447.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.4039858749965255,,17.61929819868955,-27.683491264694297,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1282842.0,-179253.02974164035,False,False,False,False,75697.30800088766,False,False,False,False
2024-02-27 17:00:00+00:00,4.645,4.725,4.63,4.685,58137.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.411470762466586,,18.814887841009522,-27.683491264694297,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1224705.0,-195461.58742006452,False,False,False,False,75425.05516366458,False,False,False,False
2024-02-28 17:00:00+00:00,4.445,4.455,4.28,4.28,64022.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.409350005487888,,18.554583591369944,-27.683491264694297,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1288727.0,-212411.43877789297,False,False,False,False,75248.26361073955,False,False,False,False
2024-02-29 17:00:00+00:00,4.3,4.385,4.235,4.3,99441.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.404924580345399,,18.60622834386877,-27.683491264694297,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1189286.0,-227556.78081234422,False,False,False,False,75623.34479506918,False,False,False,False
2024-03-01 17:00:00+00:00,4.325,4.34,4.24,4.265,91390.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.400228524971334,,18.541080818648123,-27.683491264694297,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1280676.0,-243884.2105671916,False,False,False,False,75867.78906181229,False,False,False,False
2024-03-04 17:00:00+00:00,4.2,4.25,4.115,4.185,108580.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.390835774866818,,18.255618669130484,-27.683491264694297,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1389256.0,-261641.91272894054,False,False,False,False,76374.95512286946,False,False,False,False
