date,Open,High,Low,Close,Volume,aVWAP_peak_432,aVWAP_valley_414,aVWAP_valley_348,aVWAP_valley_328,aVWAP_valley_296,aVWAP_valley_234,aVWAP_valley_218,aVWAP_valley_187,aVWAP_valley_186,aVWAP_valley_87,aVWAP_valley_71,aVWAP_valley_40,aVWAP_OB_bull_414,aVWAP_OB_bull_296,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-20 17:00:00+00:00,6.465,6.48,6.45,6.46,315.0,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,315.0,False,False,False,False
2024-02-21 17:00:00+00:00,6.46,6.485,6.46,6.48,300.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,300.0,4.651162790697675,False,False,False,False,314.7674418604651,False,False,False,False
2024-02-22 17:00:00+00:00,6.5,6.5,6.46,6.465,149.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.74576271186429,-3.3898305084749936,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,151.0,6.920137010996935,False,False,False,False,312.1974040021633,False,False,False,False
2024-02-23 17:00:00+00:00,6.53,6.53,6.48,6.485,632.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.78528234392283,-3.3898305084749936,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,783.0,18.952382948810936,False,False,False,False,317.15558378507546,False,False,False,False
2024-02-26 17:00:00+00:00,6.445,6.445,6.41,6.41,1428.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.795574578469996,-3.3898305084749936,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-645.0,8.658547554255726,False,False,False,False,334.37797783491925,False,False,False,False
2024-02-27 17:00:00+00:00,6.48,6.48,6.43,6.44,2548.0,,,,,,,,,,,,,,,,,#000000,,,,56.20385550108255,-3.3898305084749936,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1903.0,38.02818247589517,False,False,False,False,368.6976991087965,False,False,False,False
2024-02-28 17:00:00+00:00,6.435,6.455,6.435,6.45,310.0,,,,,,,,,,,,,,,,,#000000,,,,53.26551221087031,-3.3898305084749936,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2213.0,71.74867577084254,False,False,False,False,367.78765726214846,False,False,False,False
2024-02-29 17:00:00+00:00,6.47,6.47,6.47,6.47,100.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.886682306394874,-3.3898305084749936,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2313.0,106.49675831703101,False,False,False,False,363.6359106379291,False,False,False,False
2024-03-01 17:00:00+00:00,6.475,6.495,6.475,6.49,924.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.42479554085191,-3.3898305084749936,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3237.0,155.03169229661194,False,False,False,False,372.3237259768759,False,False,False,False
2024-03-04 17:00:00+00:00,6.5,6.5,6.49,6.49,100.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.11687103048993,-3.3898305084749936,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3237.0,202.8141466796102,False,False,False,False,368.10165270591654,False,False,False,False
