date,Open,High,Low,Close,Volume,aVWAP_peak_391,aVWAP_peak_304,aVWAP_peak_283,aVWAP_peak_208,aVWAP_peak_126,aVWAP_peak_81,aVWAP_valley_421,aVWAP_valley_314,aVWAP_OB_bull_421,aVWAP_OB_bull_314,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-22 17:00:00+00:00,8.815,9.09,8.76,9.035,16729.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,16729.0,False,False,False,False
2024-01-23 17:00:00+00:00,8.93,9.065,8.775,9.005,14143.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14143.0,-219.27131782945736,False,False,False,False,16688.906976744187,False,False,False,False
2024-01-24 17:00:00+00:00,9.345,9.345,9.185,9.24,21520.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.936305732484133,-94.90445859872621,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7377.0,-101.49966949101616,False,False,False,False,16763.807643771408,False,False,False,False
2024-01-25 17:00:00+00:00,9.145,9.28,9.09,9.215,14169.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,46.98845016721085,-76.56389803422374,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6792.0,-205.2283567857291,False,False,False,False,16723.578067898983,False,False,False,False
2024-01-26 17:00:00+00:00,9.61,9.61,9.18,9.2,6089.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.69461379396801,-64.06167051902847,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12881.0,-401.7519481533922,False,False,False,False,16558.700888551713,False,False,False,False
2024-01-29 17:00:00+00:00,9.21,9.24,8.9,9.225,13522.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.98861836311006,-52.877334145680344,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,641.0,-385.58525128279695,False,False,False,False,16511.620254620677,False,False,False,False
2024-01-30 17:00:00+00:00,9.08,9.09,8.6,8.66,6452.0,,,,,,,,,,,,,#000000,,,,49.87847296972085,-52.877334145680344,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5811.0,-469.70020862724965,False,False,False,False,16355.657149897874,False,False,False,False
2024-01-31 17:00:00+00:00,8.605,8.635,8.325,8.37,22885.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.342579893950216,-52.877334145680344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28696.0,-907.3172596562845,False,False,False,False,16456.887271604883,False,False,False,False
2024-02-01 17:00:00+00:00,8.53,8.9,8.53,8.88,4613.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.05897859721068,-52.877334145680344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24083.0,-1266.6301703592878,False,False,False,False,16273.261112355194,False,False,False,False
2024-02-02 17:00:00+00:00,8.57,8.73,8.515,8.585,6544.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.872632496821,-52.877334145680344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30627.0,-1721.8297026017794,False,False,False,False,16122.4198547993,False,False,False,False
