date,Open,High,Low,Close,Volume,aVWAP_valley_25,aVWAP_valley_24,aVWAP_valley_23,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-09-16 16:00:00+00:00,25.025,25.025,25.025,25.025,0.0,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-17 16:00:00+00:00,25.15,25.15,25.15,25.15,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-18 16:00:00+00:00,25.15,25.15,25.15,25.15,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-19 16:00:00+00:00,25.15,25.15,25.15,25.15,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-22 16:00:00+00:00,25.15,25.15,25.15,25.15,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-23 16:00:00+00:00,25.15,25.15,25.15,25.15,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-24 16:00:00+00:00,25.18,25.18,25.18,25.18,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-25 16:00:00+00:00,25.18,25.18,25.18,25.18,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-26 16:00:00+00:00,25.18,25.18,25.18,25.18,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-29 16:00:00+00:00,25.18,25.18,25.18,25.18,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-09-30 16:00:00+00:00,25.18,25.18,24.98,24.99,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,74.8710932703748,27.383983943337313,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-01 16:00:00+00:00,24.99,24.99,24.99,24.99,0.0,,,,,#000000,,,,58.118488783958,13.814374309339712,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-02 16:00:00+00:00,24.99,24.99,24.99,24.99,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,46.950085793013464,5.572092902022646,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-03 16:00:00+00:00,24.99,24.99,24.99,24.99,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,39.50448379905044,0.39888863661713714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-06 16:00:00+00:00,25.06,25.06,25.06,25.06,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,42.27804479707284,0.39888863661713714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-07 16:00:00+00:00,25.06,25.06,25.06,25.06,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,44.1270854624211,0.39888863661713714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-08 16:00:00+00:00,25.06,25.06,25.06,25.06,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,45.35977923931994,0.39888863661713714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-09 16:00:00+00:00,25.06,25.06,25.06,25.06,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,46.18157509058584,0.39888863661713714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-10 16:00:00+00:00,25.06,25.06,25.06,25.06,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,46.72943899142977,0.39888863661713714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-13 16:00:00+00:00,25.06,25.06,25.06,25.06,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,47.094681591992384,0.39888863661713714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-14 16:00:00+00:00,25.06,25.06,25.06,25.06,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,47.33817665903413,0.39888863661713714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-10-15 16:00:00+00:00,25.06,25.06,25.06,25.06,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,47.50050670372863,0.39888863661713714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
