date,Close,High,Low,Open,Volume,aVWAP_OB_bull_567,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,2.3089546223,2.4654939187,2.3089546223,2.3970079765,21421,,#000000,,,,13.020430016210518,-37.98275818572107,False,False,False,True,True,,2.3872242705,2.49523638505,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41865,-7708.171009249471,False,False,False,False,23529.481051255083,False,False,False,False
2022-01-19 00:00:00+00:00,2.19155015,2.3285220344,2.181766444,2.2209012681,94867,,#000000,,,,12.619120000822402,-37.98275818572107,False,False,False,True,False,,2.2551442392,2.2551442392,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-136732,-12767.929008886747,False,False,False,False,26327.030813950965,False,False,False,False
2022-01-20 00:00:00+00:00,2.1524153259,2.2404686801,2.1524153259,2.19155015,71525,,#000000,,,,12.112905683128533,-37.98275818572107,False,False,False,True,False,,2.196442003,2.196442003,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-208257,-20434.16708696962,False,False,False,False,28099.500193796026,False,False,False,False
2022-01-21 00:00:00+00:00,2.1034967957,2.211117562,2.0839293837,2.1524153259,170877,,#000000,,,,11.508036998026766,-37.020344760739846,False,False,False,True,False,,2.14752347285,2.14752347285,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-379134,-34500.827201206106,False,False,False,False,33698.617833255004,False,False,False,False
2022-01-24 00:00:00+00:00,2.0839293837,2.1524153259,2.0190634127,2.1034967957,89419,,#000000,,2.0851360407666664,,10.944314864549993,-37.47724086942292,False,False,False,True,False,,2.0857393692999997,2.0857393692999997,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-468553,-51522.481036452926,False,False,False,False,35883.73085940187,False,False,False,False
2022-01-25 00:00:00+00:00,2.181766444,2.2893872103,2.0545782656,2.0545782656,50342,,#000000,,2.117592974672356,,13.56842017708006,-38.15949188574555,False,False,False,True,True,,2.0857393692999997,2.17198273795,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-418211,-65902.42295659203,False,False,False,False,36450.72180609199,False,False,False,False
2022-01-26 00:00:00+00:00,2.1524153259,2.2600360922,2.0741456777,2.1621990319,31580,,#000000,,2.125814353608522,,15.459719945038653,-36.428720905604266,False,False,False,True,True,,2.0857393692999997,2.17198273795,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-449791,-80956.8769582943,False,False,False,False,36259.71310781388,False,False,False,False
2022-01-27 00:00:00+00:00,2.1133783388,2.2796035042,2.1034967957,2.1132805018,22079,,#000000,,2.1303436792968165,,16.692547935411838,-35.34402166456786,False,False,False,True,True,,2.0857393692999997,2.19155014995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-471870,-96286.80335208669,False,False,False,False,35703.60671142902,False,False,False,False
2022-01-28 00:00:00+00:00,2.1034967957,2.1524153259,2.0252271475,2.1034967957,57459,,#000000,,2.1219541486958358,,17.624709389352148,-34.53944364520876,False,False,False,True,True,,2.0857393692999997,2.19155014995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-529329,-113268.85027945584,False,False,False,False,36556.7593894122,False,False,False,False
2022-01-31 00:00:00+00:00,2.0937130897,2.1076059523,2.0350108536,2.0545782656,14344,,#000000,,2.119618988089864,,18.31045430621211,-33.955972127519765,False,False,False,True,True,,2.0857393692999997,2.19155014995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-543673,-130147.44438614385,False,False,False,False,35685.67078590584,False,False,False,False
2022-02-01 00:00:00+00:00,2.0937130897,2.1426316199,2.0839293837,2.115237243,6327,,#000000,,2.1193193332385483,,18.871518329097537,-33.47191721431207,False,False,False,True,True,,2.0857393692999997,2.19155014995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-543673,-146364.1328415892,False,False,False,False,34534.35036292914,False,False,False,False
2022-02-02 00:00:00+00:00,2.2600360922,2.2796035042,2.1328479138,2.1328479138,105477,,#000000,,2.1486502380785715,,23.169870151159017,-29.341458970317298,False,False,False,True,True,,2.5191233033000002,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-438196,-157808.51978897784,False,False,False,False,37316.415054578974,False,False,False,False
2022-02-03 00:00:00+00:00,2.19155015,2.2698197982,2.19155015,2.2502523861,37148,,#000000,,2.154838040074914,,25.878548312181156,-26.824921661145094,True,False,False,True,True,,2.5465176802,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-475344,-170260.8915619591,False,False,False,False,37309.8105426347,False,False,False,False
2022-02-04 00:00:00+00:00,2.3872242705,2.4557102127,2.1524153259,2.1621990319,102232,,#000000,,2.189867512400099,,30.79420292431845,-22.185336077637103,True,False,False,True,True,,2.659519484805,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-373112,-178215.8369909019,False,False,False,False,39855.77875664903,False,False,False,False
2022-02-07 00:00:00+00:00,2.3970079765,2.3970079765,2.2600360922,2.3480894464,19945,,#000000,,2.195872490124338,,34.923065760721784,-18.37415964949605,True,False,False,False,True,,2.697186752985,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-353167,-185076.66691282735,False,False,False,False,39074.96390344711,False,False,False,False
2022-02-08 00:00:00+00:00,2.3676568585,2.4267504429,2.3102265041,2.3383057404,39457,,#000000,,2.207681911613701,,37.930990394330635,-15.680826491485732,True,False,True,False,True,,2.7452394251650003,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-392624,-193215.7780142851,False,False,False,False,39089.94571115507,False,False,False,False
2022-02-09 00:00:00+00:00,2.4850613308,2.4850613308,2.3676568585,2.3676568585,22755,,#000000,,2.2167390145487067,,41.61371719543998,-12.327282420786318,True,False,True,False,True,,2.812707861925,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-369869,-200143.35534705824,False,False,False,False,38449.35960483526,False,False,False,False
2022-02-10 00:00:00+00:00,2.4948450368,2.5046287428,2.4067916826,2.4389800754,15677,,#000000,,2.345963132258917,,44.718329294487326,-9.543036700180174,True,False,True,False,True,,2.84866298154,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-354192,-206184.47866678145,False,False,False,False,37556.32589484172,False,False,False,False
2022-02-11 00:00:00+00:00,2.4508183597,2.4948450368,2.4459265067,2.4703857717,23026,,#000000,,2.3488563462668104,,46.68159339833149,-7.855553626042024,True,False,True,False,True,,2.8636320517700002,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-377218,-212891.67558180963,False,False,False,False,36986.50919308322,False,False,False,False
2022-02-14 00:00:00+00:00,2.4850613308,2.4850613308,2.4263590946,2.4263590946,1110,,#000000,,2.3490545676989996,,48.63161707361161,-6.142041824838458,True,False,True,False,True,,2.8533591604349997,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-376108,-219292.31575507202,False,False,False,False,35579.5872639427,False,False,False,False
2022-02-15 00:00:00+00:00,2.3970079765,2.4459265067,2.3872242705,2.4459265067,1762,,#000000,,2.3481171811388872,,49.14763072285659,-5.785346614088326,True,False,True,False,True,,2.80541900092,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-377870,-225511.04847055938,False,False,False,False,34253.40737123907,False,False,False,False
2022-02-16 00:00:00+00:00,2.3480894464,2.4557102127,2.3187383283,2.4557102127,14107,,#000000,,2.338330820363077,,49.03472628704552,-5.785346614088326,True,False,True,False,False,,2.77460032692,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-391977,-232039.12500112568,False,False,False,False,33463.35218021009,False,False,False,False
2022-02-17 00:00:00+00:00,2.3872242705,2.4459265067,2.3480894464,2.4459265067,4194,,#000000,,2.337184177946897,,49.37342732550434,-5.669970800019179,True,False,True,False,False,,2.785851588885,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-387783,-238146.727942258,False,False,False,False,32315.53444765283,False,False,False,False
2022-02-18 00:00:00+00:00,2.3285220344,2.4458286696,2.3102265041,2.3637433761,4568,,#000000,,2.3349193703052515,,49.021517064294294,-5.669970800019179,True,False,False,False,False,,2.768133297265,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-392351,-244193.95429746358,False,False,False,False,31227.395841862526,False,False,False,False
2022-02-22 00:00:00+00:00,2.3437846158,2.3437846158,2.2568074692,2.2568074692,1717,,#000000,,2.3334959983518564,,48.90860483662197,-5.669970800019179,True,False,False,False,False,,2.6834455379250004,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-390634,-249936.70118775914,False,False,False,False,30070.125416691448,False,False,False,False
2022-02-23 00:00:00+00:00,2.3285220344,2.3383057404,2.2796035042,2.3089546223,11852,,#000000,,2.3255435590586524,,48.649337216891,-5.669970800019179,True,False,False,False,False,,2.66650994276,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-402486,-255919.02663137644,False,False,False,False,29355.689125840803,False,False,False,False
2022-02-24 00:00:00+00:00,2.4263590946,2.4263590946,2.2893872103,2.3285220344,7088,,#000000,,2.3249797074195686,,49.523122660355,-5.25318878316358,True,False,False,False,False,,2.70809069338,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-395398,-261388.7902928911,False,False,False,False,28482.446415023514,False,False,False,False
2022-02-25 00:00:00+00:00,2.2600360922,2.4263590946,2.2404686801,2.4263590946,4737,,#000000,,2.3225701662083673,,48.590789259649,-5.25318878316358,True,False,False,False,False,,2.6850989841799997,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-400135,-266829.8181245424,False,False,False,False,27551.25243796377,False,False,False,False
2022-02-28 00:00:00+00:00,2.3625693313,2.3872242705,2.2747116512,2.2747116512,9314,,#000000,,2.3203059127684327,,48.832214987910284,-5.25318878316358,True,False,False,False,False,,2.6826530576649996,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-390821,-271692.21741377603,False,False,False,False,26836.066067847543,False,False,False,False
2022-03-01 00:00:00+00:00,2.2796035042,2.3872242705,2.2600360922,2.3872242705,23196,,#000000,,2.3129243098177206,,48.31993880415496,-5.25318878316358,True,False,False,False,False,,2.683504240105,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-414017,-277273.5814367652,False,False,False,False,26693.318378912343,False,False,False,False
2022-03-02 00:00:00+00:00,2.2796035042,2.3773427274,2.2502523861,2.3187383283,2221,,#000000,,2.312310520871561,,47.90080374471877,-5.25318878316358,True,False,False,True,False,,2.68392983127,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-414017,-282636.068439245,False,False,False,False,25733.619618954996,False,False,False,False
2022-03-03 00:00:00+00:00,2.3383057404,2.3774405645,2.181766444,2.181766444,2039,,#000000,,2.3117377127519605,,48.127891735671824,-5.25318878316358,True,False,False,False,False,,2.65120333467,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-411978,-287708.30104947067,False,False,False,False,24804.41884958421,False,False,False,False
2022-03-04 00:00:00+00:00,2.3872242705,2.3921161235,2.3627650055,2.3921161235,2041,,#000000,,2.311945674092426,,48.76302337184832,-5.250588361710129,True,False,False,False,False,,2.745371505155,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-409937,-292501.58336125617,False,False,False,False,23911.735757443654,False,False,False,False
2022-03-07 00:00:00+00:00,2.3725487115,2.3823324175,2.3187383283,2.3676568585,3828,,#000000,,2.3119418009721864,,49.1404201428271,-4.731071291635757,True,False,False,False,True,,2.6832449718649993,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-413765,-297257.0114647363,False,False,False,False,23124.13827675959,False,False,False,False
2022-03-08 00:00:00+00:00,2.3774405645,2.3774405645,2.2888980249,2.2888980249,8945,,#000000,,2.311609169544245,,49.496614522750924,-4.231730386497588,True,False,False,False,True,,2.6586144919600003,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-404820,-301475.1678778839,False,False,False,False,22568.09363845529,False,False,False,False
2022-03-09 00:00:00+00:00,2.3187383283,2.3872242705,2.2893872103,2.3431975934,4379,,#000000,,2.3111934787120973,,49.20308040031359,-4.231730386497588,True,False,False,False,True,,2.66094790587,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-409199,-305699.6318826728,False,False,False,False,21854.795848711947,False,False,False,False
2022-03-10 00:00:00+00:00,2.3187383283,2.3872242705,2.2991709163,2.3872242705,7536,,#000000,,2.3106566608652805,,48.962916118319406,-4.231730386497588,True,False,False,False,True,,2.6614370911550003,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-409199,-309758.43063237186,False,False,False,False,21293.274442880105,False,False,False,False
2022-03-11 00:00:00+00:00,2.3334138874,2.3872242705,2.3334138874,2.3872242705,1967,,#000000,,2.3106552054872647,,48.92974275665698,-4.231730386497588,True,False,False,False,True,,2.674155909005,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-407232,-313580.9235487495,False,False,False,False,20535.381327473042,False,False,False,False
2022-03-14 00:00:00+00:00,2.2502523861,2.3872242705,2.2502523861,2.3089546223,28612,,#000000,,2.3055595309001333,,48.07369090984636,-4.231730386497588,True,False,False,True,False,,2.6457831615000003,2.19155014995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-435844,-318375.55399781815,False,False,False,False,20852.111471493707,False,False,False,False
2022-03-15 00:00:00+00:00,2.0741456777,2.2453605331,2.045479419,2.211117562,16161,,#000000,,2.2946066140545285,,45.98385926165437,-4.231730386497588,True,False,False,True,False,0.0,2.494375418885,2.19155014995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23735690936488324,-0.23735690936488324,False,False,False,False,-452005,-323615.92442927626,False,False,False,False,20668.146315748858,False,False,False,False
2022-03-16 00:00:00+00:00,2.0839293837,2.1636665878,2.0447945596,2.1636665878,21722,,#000000,,2.2196048575021496,,44.38967766903287,-2.5700694880197332,False,True,False,True,False,0.0,2.4563412617199996,1.7521198856799998,-1,0.0,0.0,0.0,0.0,0,0.8844212204248674,1.0433265432643237,False,False,False,False,-0.2942661119604012,-0.2658115106626422,False,False,False,False,-430283,-327798.9470006772,False,False,False,False,20709.473911209687,False,False,False,False
2022-03-17 00:00:00+00:00,2.1961484918,2.2502523861,2.1532958594,2.181766444,2047,,#000000,,2.222150743079485,,44.32169876201043,-2.7011936787817135,False,True,False,True,False,0.0,2.4563412617199996,1.8452607670299999,-1,0.0,0.0,0.0,0.0,0,0.8966352391415501,1.0138742323453087,False,False,False,False,-0.15261648791613597,-0.20921399928938908,False,False,False,False,-428236,-331737.65496143495,False,False,False,False,19977.612189201467,False,False,False,False
2022-03-18 00:00:00+00:00,2.2502523861,2.2502523861,2.1761897315,2.19155015,4003,,#000000,,2.227320633911429,,44.79781937313537,-2.7011936787817135,False,True,False,True,True,0.0,2.4563412617199996,1.8602738639350003,-1,0.0,0.0,0.0,0.0,0,0.9052655187685266,1.0138366516119046,False,False,False,False,-0.1094962599705717,-0.15935512962998039,False,False,False,False,-424233,-335364.92339431983,False,False,False,False,19351.156809232783,False,False,False,False
2022-03-21 00:00:00+00:00,2.2355768271,2.2404686801,2.1525131629,2.201333856,1946,,#000000,,2.2288749036309956,,45.061601863866024,-2.7011936787817135,False,True,False,True,True,0.0,2.4563412617199996,1.84922316798,-1,0.0,0.0,0.0,0.0,0,0.9039463123684447,1.0034493946531033,False,False,False,False,-0.1235969099292858,-0.1414760197796331,False,False,False,False,-426179,-338926.2597317975,False,False,False,False,18668.60164024326,False,False,False,False
2022-03-22 00:00:00+00:00,2.1621990319,2.2502523861,2.1329457509,2.1329457509,6232,,#000000,,2.2306032432245577,,44.67061146797596,-2.7011936787817135,False,True,False,True,True,0.0,2.4563412617199996,1.83978189169,-1,0.0,0.0,0.0,0.0,0,0.9086230171962798,0.999898751276227,False,False,False,False,-0.13181983585133128,-0.13664792781548218,False,False,False,False,-432411,-342592.32797760936,False,False,False,False,18180.891771998427,False,False,False,False
2022-03-23 00:00:00+00:00,2.2160094151,2.2600360922,2.211117562,2.2502523861,7568,,#000000,,2.2349829585338448,,44.89985027441756,-2.7011936787817135,False,True,False,True,True,0.0,2.4563412617199996,1.878711257985,-1,0.0,0.0,0.0,0.0,0,0.9183830929089914,0.9911774572285604,False,False,False,False,-0.05839683228014306,-0.09752238004781262,False,False,False,False,-424843,-345817.844527507,False,False,False,False,17764.699937802412,False,False,False,False
2022-03-24 00:00:00+00:00,2.211117562,2.2306849741,2.1719827379,2.2306849741,3821,,#000000,,2.235753850914142,,45.0452269279923,-2.7011936787817135,False,True,False,True,True,0.0,2.4563412617199996,1.8562087340999998,-1,0.0,0.0,0.0,0.0,0,0.9092569628163044,0.9971511881297227,False,False,False,False,-0.11547256548997407,-0.10649747276889335,False,False,False,False,-428664,-349066.71336956555,False,False,False,False,17217.888175535652,False,False,False,False
2022-03-25 00:00:00+00:00,2.2186510157,2.3480894464,2.211117562,2.2991709163,7104,,#000000,,2.239762820595399,,45.244575152077516,-2.7011936787817135,False,True,False,True,True,0.0,2.4563412617199996,1.9418161618149998,-1,0.0,0.0,0.0,0.0,0,0.91631418940018,0.9782730817602231,False,False,False,False,0.014482416601383385,-0.04600752808375498,False,False,False,False,-421560,-351909.5873550728,False,False,False,False,16821.265109828375,False,False,False,False
2022-03-28 00:00:00+00:00,2.181766444,2.3187383283,2.181766444,2.2502523861,3346,,#000000,,2.2404900996861232,,45.06884065466218,-2.7011936787817135,False,True,False,True,True,0.0,2.4563412617199996,1.9109974878649996,-1,0.0,0.0,0.0,0.0,0,0.9144912440618391,0.9805351214234443,False,False,False,False,-0.03407307263077067,-0.040040300357262824,False,False,False,False,-424906,-354772.19177252095,False,False,False,False,16292.8233408155,False,False,False,False
2022-03-29 00:00:00+00:00,2.2502523861,2.3480894464,2.2306849741,2.2404686801,8071,,#000000,,2.2524398483824237,,45.66820945431249,-2.7011936787817135,False,True,False,True,True,0.0,2.4563412617199996,1.9442620883500001,-1,0.0,0.0,0.0,0.0,0,0.9186079816740296,0.9631627522285224,False,False,False,False,0.030671450851394323,-0.004684424752934251,False,False,False,False,-416835,-357206.02738928486,False,False,False,False,15970.398896077637,False,False,False,False
2022-03-30 00:00:00+00:00,2.201333856,2.3480894464,2.0545782656,2.3383057404,19599,,#000000,,2.2306656047588236,,45.697751221019935,-2.7011936787817135,False,True,False,True,True,0.0,2.4563412617199996,1.8312456081749997,-1,0.0,0.0,0.0,0.0,0,0.9094857107305578,0.9670786377020277,False,False,False,False,-0.11547256548997407,-0.06007849512145416,False,False,False,False,-436434,-360313.0067073521,False,False,False,False,16112.696978584396,False,False,False,False
2022-03-31 00:00:00+00:00,2.1132805018,2.201333856,2.1132805018,2.201333856,2855,,#000000,,2.2269890910992394,,44.967330467761336,-2.8806118742028346,False,True,False,True,False,0.0,2.4563412617199996,1.80336204602,-1,0.0,0.0,0.0,0.0,0,0.9384859531171964,0.9683395135640509,False,False,False,False,-0.19002880965939287,-0.12505365239042351,False,False,False,False,-439289,-363410.1044835344,False,False,False,False,15592.787293149715,False,False,False,False
2022-04-01 00:00:00+00:00,2.246828089,2.2502523861,2.1524153259,2.1524153259,4544,,#000000,,2.2277751710760576,,45.71230956485921,-2.8806118742028346,False,True,False,True,True,0.0,2.4563412617199996,1.8349144979399998,-1,0.0,0.0,0.0,0.0,0,0.9436424295397509,0.9405244450132313,False,False,False,False,-0.11547256548997407,-0.12026310894019879,False,False,False,False,-434745,-366207.55136653304,False,False,False,False,15159.501516947767,False,False,False,False
2022-04-04 00:00:00+00:00,2.1719827379,2.2306849741,2.1719827379,2.201333856,4568,,#000000,,2.2266885346870473,,45.70019542657211,-2.8806118742028346,False,True,False,True,True,0.0,2.4563412617199996,1.8339605866049997,-1,0.0,0.0,0.0,0.0,0,0.9547233882077819,0.9358581332930188,False,False,False,False,-0.11547256548997407,-0.11786783721508642,False,False,False,False,-439313,-369074.4317051004,False,False,False,False,14744.148516283149,False,False,False,False
2022-04-05 00:00:00+00:00,2.2698197982,2.2698197982,2.181864281,2.1831361628,2673,,#000000,,2.2278952154207934,,46.557155388658806,-2.8806118742028346,False,True,False,False,True,0.0,2.4563412617199996,1.8570745920999998,-1,0.0,0.0,0.0,0.0,0,0.9649463997878773,0.9180817759398372,False,False,False,False,-0.07456797356093635,-0.0962179053880114,False,False,False,False,-436640,-371724.06183431216,False,False,False,False,14270.770143095573,False,False,False,False
2022-04-06 00:00:00+00:00,2.2453605331,2.2453605331,2.2453605331,2.2453605331,781,,#000000,,2.2282677735815737,,47.05093242172287,-2.8806118742028346,False,False,False,False,True,0.0,2.4563412617199996,1.887599754865,-1,0.0,0.0,0.0,0.0,0,0.9643020819736182,0.9381137881601707,False,False,False,False,-0.04217509737132698,-0.06919650137966918,False,False,False,False,-437421,-374300.4123506136,False,False,False,False,13741.759549248687,False,False,False,False
2022-04-07 00:00:00+00:00,2.1524153259,2.2404686801,2.0839293837,2.0839293837,3689,,#000000,,2.225952435673531,,46.70959479052838,-2.8806118742028346,False,True,False,False,True,0.0,2.4563412617199996,1.7934315843850002,-1,0.0,0.0,0.0,0.0,0,0.9345725273624567,0.932929033974009,False,False,False,False,-0.1816559030726953,-0.12542620222618223,False,False,False,False,-441110,-376920.3961800014,False,False,False,False,13347.533684572269,False,False,False,False
2022-04-08 00:00:00+00:00,2.211117562,2.211117562,2.1782443098,2.19155015,1826,,#000000,,2.2258079452992385,,46.95415933942979,-2.8806118742028346,False,False,False,False,True,0.0,2.4563412617199996,1.8273810443,-1,0.0,0.0,0.0,0.0,0,0.9399624451065898,0.935536331034912,False,False,False,False,-0.12663739641998756,-0.1260317993230849,False,False,False,False,-439284,-379366.02770235424,False,False,False,False,12895.708834196887,False,False,False,False
